node_id,osmid,lon,lat
118963,846478217,-122.0582081,37.6399858
118971,846478247,-121.9778068,37.5787512
118975,846478252,-121.9759217,37.5784899
119067,2263628914,-122.4073568,37.648665
119103,4405869772,-121.7214748,38.1802571
119106,4405869778,-121.7232331,38.1816957
119107,4405869779,-121.7233701,38.1818003
119130,110378245,-122.4775884,37.8888366
119210,2909552124,-122.475137,37.7203963
119280,1126448837,-122.0141593,37.3538918
119281,1215577798,-122.0732295,37.8961886
119295,1126448881,-122.0147561,37.3535371
119301,110378751,-122.5158131,37.8968181
119305,110378764,-122.5047038,37.898821
119352,3958652858,-122.021654,37.5482268
119353,3958652859,-122.0214486,37.5482649
119354,3958652860,-122.0215642,37.5483316
119370,65290229,-122.4025378,37.7760452
119380,65290252,-122.4053075,37.7738549
119381,65290257,-122.4065661,37.7728643
119383,65290267,-122.4109327,37.769472
119386,4798562342,-122.3428648,37.5746584
119433,4405870803,-121.7298837,38.1832162
119435,4405870806,-121.7298829,38.1832533
119436,4405870809,-121.8060311,38.1833192
119440,4405870824,-121.7416252,38.1834502
119447,4405870856,-121.7690858,38.1835148
119455,4405870873,-121.8053596,38.1835697
119456,4405870874,-121.7784143,38.1835799
119465,4405870885,-121.8053623,38.1836502
119467,4405870890,-121.8061519,38.1836646
119469,4405870910,-121.8388456,38.1837593
119472,32784711,-122.0486519,37.5538776
119473,4405870920,-121.8430014,38.1841085
119476,32784720,-122.0380498,37.5639732
119477,224149843,-122.2363332,37.7506695
119482,4405870949,-121.8616377,38.1934132
119492,4405870972,-121.8734931,38.2044015
119503,3639361930,-122.0595201,37.691751
119544,1367622108,-122.2724641,38.2498571
119587,725893684,-121.9607627,37.4190144
119592,65497037,-122.4170109,37.6286105
119601,1367622228,-122.2725075,38.2499678
119639,65290909,-122.3937392,37.7640329
119652,65290933,-122.4043871,37.7633932
119739,5448680402,-122.0696994,37.4055833
119786,32785488,-122.0390232,37.564172
119893,260326754,-122.4997363,37.7187502
119896,729040229,-122.4029988,37.7525536
119899,3722724713,-122.4661641,37.8022296
119980,725370440,-121.933942,37.4864448
120010,1601980068,-122.3228516,37.9106853
120031,110380777,-122.5126521,37.9024514
120126,4331947976,-122.2392363,38.0938934
120158,110381067,-122.5145736,37.9256121
120200,65292398,-122.4239805,37.7713479
120258,93079810,-122.2546039,37.8436579
120260,1083984135,-121.8900342,37.4393915
120347,65292777,-122.4327857,37.800315
120441,281266,-122.3025783,37.5601845
120602,5382097899,-121.9920353,37.8113144
120866,258756004,-122.4723976,37.7825913
120868,258756003,-122.4725317,37.7844578
120901,65293768,-122.4040826,37.7772779
120911,65293777,-122.4033895,37.7767255
120912,65293779,-122.4009956,37.7748144
121000,4302065284,-122.4934212,37.7338484
121046,110382810,-122.8085018,38.0799342
121074,360468230,-122.1207356,37.3607286
121076,360468232,-122.1182744,37.3627847
121082,360468238,-122.1197672,37.3615373
121084,360468239,-122.1218407,37.3597937
121085,360468241,-122.1217185,37.3600451
121086,360468242,-122.1197565,37.3616974
121110,110382903,-122.8062889,38.0691732
121219,4177285132,-122.1227857,37.410929
121253,110383184,-122.9107862,38.1839157
121275,4182003850,-122.3154848,37.9210545
121366,26497302,-121.9847005,37.1452657
121387,26497327,-121.9747724,37.2267448
121388,26497329,-121.9616232,37.245702
121396,26497337,-121.9632907,37.2584511
121402,26497351,-122.0472589,37.3340488
121405,32788810,-122.0352652,37.4008953
121410,26497360,-122.0142766,37.3282903
121431,110383473,-122.4900529,37.8969857
121432,26497399,-121.9845798,37.1445438
121436,110383506,-122.4918291,37.8959856
121502,32789021,-122.0665156,37.3852303
121580,1084510951,-121.6974017,37.193426
121592,1084510963,-121.6916869,37.1916629
121618,65295122,-122.4758512,37.7449176
121646,258757428,-122.4769657,37.7616542
121648,258757430,-122.4767714,37.7598457
121655,258757438,-122.4763807,37.754249
121656,258757435,-122.4765115,37.7561152
121660,258757441,-122.4761219,37.7505223
121662,258757440,-122.476251,37.7523832
121663,258757442,-122.4759886,37.7486558
121664,258757447,-122.4753696,37.7393284
121665,258757448,-122.4752398,37.7374649
121666,258757444,-122.4757297,37.7449229
121667,258757443,-122.4758594,37.7467911
121675,258757449,-122.4750631,37.7347234
121677,258757451,-122.4748835,37.7324235
121687,258757483,-122.4753448,37.7202607
121688,258757484,-122.4753602,37.7209974
121710,1836864402,-121.9336353,37.3452215
121760,2510574550,-121.8206221,37.3069748
121768,2510574562,-121.8180327,37.3023839
121775,65295340,-122.4207014,37.7905842
121777,65295342,-122.4224128,37.7903241
121780,65295345,-122.4239912,37.7901653
121786,258757619,-122.4753618,37.7209086
121841,110384182,-122.8061628,38.0682011
121866,1083987031,-121.8893422,37.4394
121869,65295450,-122.4726728,37.7844514
121871,65295452,-122.4731363,37.7844304
121873,65295449,-122.4720688,37.7844788
121902,95704194,-121.7707478,38.536783
121904,95704196,-121.7688782,38.5368744
121946,767841501,-122.3989207,37.7152688
121961,611603699,-121.994997,37.5611069
121975,611603726,-121.9932528,37.5598853
122048,258758038,-122.4198255,37.7782787
122049,258758039,-122.419609,37.7773172
122050,258758040,-122.4194193,37.7763888
122057,258758045,-122.3028664,37.8668894
122119,2233226796,-122.5410906,38.0076638
122176,65296110,-122.494475,37.7347999
122182,358897396,-122.4332313,37.7333208
122205,32790340,-121.9402011,37.4202868
122237,258758534,-122.4242977,37.8004329
122238,258758535,-122.4241096,37.7995006
122240,258758537,-122.4237328,37.7976356
122241,258758538,-122.4235444,37.7967028
122242,258758539,-122.4233529,37.7957548
122243,258758540,-122.4231658,37.7948284
122244,258758541,-122.4229871,37.7939429
122245,258758542,-122.4228111,37.7930708
122246,258758543,-122.4226338,37.7921922
122247,258758544,-122.4224564,37.7913137
122251,258758548,-122.4217003,37.7875678
122252,258758549,-122.4215134,37.7866337
122253,258758550,-122.4211362,37.784774
122254,258758551,-122.4213238,37.785705
122255,258758552,-122.4207595,37.7829067
122256,258758553,-122.4209474,37.7838373
122257,258758554,-122.4203832,37.7810423
122258,258758555,-122.4205724,37.7819721
122437,95705298,-121.7685015,38.5296808
122452,95705330,-121.7629361,38.5267335
122459,95705340,-121.7578833,38.5292602
122482,4062468476,-122.4889124,37.7342103
122484,4062468477,-122.48903,37.7340429
122485,4062468479,-122.4881882,37.7340802
122591,304896655,-122.5009921,37.5985969
122650,110385915,-122.5380202,37.8803146
122658,32791319,-121.9195786,37.4363445
122715,95705997,-122.0948255,38.5138765
122716,252992403,-122.3946603,37.7073991
122729,252992433,-122.3955397,37.7102366
122738,1067736024,-122.0480882,37.3180349
122785,847535145,-122.1596163,37.4370056
122824,5376859227,-121.8760808,37.256576
122890,95706377,-121.7681065,38.5427814
122914,110386497,-122.5169061,37.8918897
122941,311188867,-122.2336962,37.7745168
122954,110386598,-122.7589163,38.0499068
123032,298081952,-122.4065702,37.7726647
123084,1316773653,-122.0015958,37.5322831
123089,95706920,-122.0204255,38.4958022
123091,1316773674,-122.0017707,37.5307933
123101,202137399,-122.2315462,37.8502098
123108,661413701,-121.8764761,37.3021672
123116,110387031,-122.5121955,37.9150689
123135,95707013,-121.7683135,38.5370202
123136,95707014,-121.7684188,38.5327174
123137,95707015,-121.7659079,38.5368391
123183,5056520164,-122.0561148,37.9667515
123193,95707123,-121.77002,38.5368989
123194,367288310,-122.3058091,37.8252126
123214,110387242,-122.5768324,37.862787
123232,110387289,-122.5344091,37.8794022
123278,3230949650,-123.1502847,38.4641147
123338,5133590932,-122.2103373,37.7530045
123361,332161462,-121.5406506,37.0032008
123364,298082750,-122.4235387,37.7722212
123388,2535743968,-122.0915441,37.6494414
123393,262955500,-122.2269878,37.4571442
123454,1083990593,-121.8920052,37.4466302
123472,95707731,-122.0120099,38.5100759
123517,258761391,-122.3077542,37.8783499
123526,225206976,-122.0216492,37.4039873
123567,65299217,-122.417817,37.7684064
123595,3677119329,-121.8555512,37.3528998
123614,32793497,-121.9226905,37.4958073
123633,65299400,-122.4236978,37.7966832
123750,65299654,-122.4912803,37.7341054
123762,1428448468,-122.1908353,37.4573953
123781,95708423,-121.7682025,38.5398643
123806,65299765,-122.4723654,37.7196341
123895,110388683,-122.9048242,38.2462867
123914,353134060,-121.8557245,37.3378047
123949,95708747,-121.9710917,38.5272231
123951,95708750,-121.970675,38.5250216
123952,95708751,-121.9702082,38.5241736
123990,95708791,-121.9608227,38.5285725
123991,95708790,-121.9646825,38.527188
123992,95708797,-121.9582868,38.5294906
123993,95708798,-121.9549553,38.530694
124002,2018797208,-122.2739529,38.2783826
124005,2018797211,-122.2754428,38.2782249
124010,311715515,-121.8413221,37.3604004
124029,2018797264,-122.2739192,38.2782748
124061,2018797312,-122.2753934,38.2780871
124147,1083992037,-121.8921974,37.4475136
124181,1438935056,-122.3748653,37.5892393
124205,464808013,-121.9687918,38.3616919
124206,110389328,-122.8031541,38.0758827
124231,4988889210,-121.939371,37.3233093
124320,1438935308,-122.3745601,37.5890601
124365,225208672,-122.0042291,37.4079493
124373,767846773,-122.3967511,37.7202724
124383,225208715,-122.0016682,37.4083363
124391,225208762,-121.9989835,37.4089489
124406,260336115,-122.4246735,37.8022931
124416,260336124,-122.4248244,37.8022739
124421,225208837,-121.9932405,37.4103181
124426,260336153,-122.4244773,37.8013413
124440,1057253944,-122.4874387,37.8533966
124467,331115157,-121.9935223,37.1904029
124474,331115174,-121.992704,37.1910134
124481,331115181,-121.9939927,37.1926866
124483,4100745903,-122.5757019,38.2264858
124512,332163865,-121.5747973,37.0194138
124546,331115415,-121.9931425,37.1898056
124548,331115420,-121.9924316,37.1894259
124551,331115425,-121.993073,37.1903934
124667,65301595,-122.4443459,37.7988596
124706,326397091,-122.4119055,38.4244783
124730,95710419,-121.9956405,38.5160425
124733,32795862,-121.9246514,37.5403645
124739,32795878,-121.9020319,37.5647818
124752,32795902,-121.8719851,37.6046573
124776,32795925,-121.9054545,37.6607465
124782,32795935,-121.9241246,37.7042952
124787,32795934,-121.9238504,37.7038477
124797,1722576196,-122.0594808,38.2580093
124802,311717194,-121.8489755,37.3703938
124813,311717292,-121.8474932,37.3697712
124825,2510581235,-121.8155909,37.3037789
124837,2510581269,-121.819819,37.306511
124845,2510581284,-121.8154451,37.3038618
124847,1017933369,-122.2707897,38.2503163
124849,1017933386,-122.2712188,38.2577514
124855,1172074088,-122.2669978,37.7954988
124864,361000584,-121.866217,37.5955146
124865,361000590,-121.8695432,37.5943235
124922,311717652,-121.8466355,37.3677469
124949,361000787,-121.8711217,37.5895502
124956,361000813,-121.8727008,37.5953998
124988,361000892,-121.8708915,37.5910004
125010,361000938,-121.8718335,37.589153
125024,449081366,-122.2136562,37.4883852
125066,95711329,-121.9751251,38.5233987
125117,734818464,-121.893159,37.593719
125201,1741975853,-121.668498,37.0057205
125260,1665429941,-122.2724006,38.0159084
125271,1665429954,-122.2723963,38.016055
125304,95711730,-121.9754968,38.5266608
125319,65303053,-122.4717393,37.7143942
125355,441741881,-121.9227839,37.7051243
125370,734818893,-121.8822295,37.5928815
125426,1665430189,-122.2713058,38.0211931
125456,110392038,-122.5121972,37.9023904
125461,375157490,-122.665001,38.463884
125537,661943202,-122.3987624,37.6386244
125603,65303559,-122.421852,37.7875489
125628,95712279,-121.9758416,38.5231373
125667,401372275,-122.0537255,37.694745
125755,110392576,-122.526581,37.8810716
125761,25457926,-121.5559232,36.9990984
125781,25457946,-121.5583964,37.0075508
125784,358380830,-121.819549,37.7011526
125805,25457976,-121.9014733,37.3641683
125824,65303897,-122.4078137,37.7683619
125860,5185500575,-122.4641269,37.663324
125913,65828370,-122.1269302,37.4521116
125938,4177294891,-121.9955275,37.5611055
125948,4177294898,-121.9943897,37.5613892
125949,4177294897,-121.9951497,37.561372
125952,26506805,-122.0186521,37.3329784
125955,26506813,-122.0535674,37.3330123
125974,509900382,-122.0922452,37.0893265
125977,95712867,-122.0254908,38.494965
125985,26506871,-121.975155,37.2265717
126023,95712995,-122.0276623,38.4947164
126033,358381313,-121.81321,37.7011112
126057,95713064,-122.0079039,38.5115186
126074,26507090,-122.1024591,37.4294396
126091,95713178,-121.7365016,38.539204
126119,95713235,-121.9714136,38.5841192
126130,847542242,-122.1691446,37.3921802
126191,847542403,-122.1691768,37.3919714
126193,95713425,-121.9744902,38.5236369
126203,110393503,-122.4669533,37.881735
126239,1017936092,-122.2710847,38.2602409
126248,83654889,-121.9884832,37.2157648
126249,1017936105,-122.270972,38.2638253
126251,110393580,-122.8067921,38.0687865
126269,1017936148,-122.2719753,38.2701057
126304,1017936204,-122.2742145,38.2797689
126308,1017936211,-122.2742501,38.2805093
126351,1021082069,-121.9168093,37.311143
126354,86276581,-122.3058598,37.8739299
126364,86276609,-122.3095939,37.8879976
126370,86276617,-122.308319,37.8871943
126376,257718800,-121.8589683,37.2556514
126378,86276624,-122.3083772,37.8835347
126380,5349079572,-121.9576715,37.4179695
126392,2583460386,-121.8934206,37.4336479
126393,2583460387,-121.8997778,37.4327339
126413,311720532,-121.8625192,37.3845108
126435,86276759,-122.308673,37.8919759
126437,1083996825,-121.8931402,37.4515977
126458,95713995,-121.9436537,38.5839736
126461,207911636,-122.1975237,37.8107739
126476,311720698,-121.8628786,37.3848433
126520,1707899764,-122.2281219,38.1243685
126523,1707899768,-122.2279274,38.1234579
126525,1707899770,-122.2281634,38.124673
126528,86276989,-122.3081724,37.8950242
126548,95714206,-121.9736517,38.5239457
126585,26508299,-122.0320699,37.3674844
126592,4178869278,-122.220776,37.4761593
126604,86277189,-122.3081765,37.8879708
126625,95714412,-121.9521754,38.5316982
126626,95714414,-121.950885,38.5321643
126699,110394600,-122.4894366,37.8493897
126719,311721230,-121.8628196,37.383995
126726,1172077872,-122.2675891,37.7955393
126745,846495060,-122.0448109,37.6277013
126746,846495061,-122.0104319,37.5975116
126749,846495064,-122.0668813,37.6510979
126750,846495065,-122.0467782,37.6296556
126759,65305959,-122.4747566,37.7303772
126765,110394752,-122.5112411,37.876476
126771,311721355,-121.8632326,37.3843787
126772,311721353,-121.8609366,37.3822389
126791,110394834,-122.5646653,38.1136901
126803,258768383,-122.4234063,37.7717992
126813,1463057948,-122.3207749,37.8225933
126857,110394977,-122.4824839,37.8333829
126864,110394990,-122.4847662,37.835885
126908,311721674,-121.8654964,37.3864331
126979,95715211,-122.0180558,38.4976371
127005,3840704428,-122.05545,37.8866794
127023,1109688264,-122.2191339,37.481162
127044,1109688286,-122.2185563,37.4808986
127077,1109688340,-122.2190138,37.4811075
127092,95715395,-121.9913554,38.51755
127094,311722054,-121.867502,37.3885555
127118,846495862,-122.0938614,37.6862398
127124,517243011,-121.772888,37.24527
127126,846495877,-122.0861629,37.6806095
127132,846495892,-122.0869184,37.6811688
127159,95715510,-121.7321344,38.5399125
127185,65306853,-122.4174634,37.7707966
127209,95715607,-121.953106,38.5265574
127221,342655282,-122.4738776,37.704434
127261,95715715,-121.7340832,38.5383906
127262,846496132,-122.0921781,37.6850213
127263,846496133,-122.0902692,37.683612
127471,110396140,-122.7877722,38.0404956
127478,110396167,-122.5249256,37.8821267
127485,65307414,-122.4208894,37.7915127
127486,65307417,-122.4226089,37.7912944
127487,65307419,-122.4241785,37.7910951
127514,110396264,-122.5745327,37.8647708
127515,65307505,-122.3988315,37.7152064
127516,110396279,-122.577263,37.867
127536,110396325,-122.5775573,37.8630655
127547,110396361,-122.5861078,37.8643538
127553,65307609,-122.4460597,37.7995741
127554,110396378,-122.5421466,37.886029
127555,110396380,-122.542965,37.8866431
127556,110396382,-122.5436785,37.8873122
127557,65307619,-122.4462186,37.7998093
127559,110396405,-122.5537355,37.8841745
127560,65307639,-122.4476764,37.8008135
127568,110396428,-122.7050331,37.9395525
127600,846496865,-122.095031,37.6872811
127602,846496874,-122.0892794,37.6828872
127604,846496879,-122.0820182,37.675199
127605,846496880,-122.0833339,37.6772097
127606,846496881,-122.0853513,37.6800149
127607,846496882,-122.0875947,37.6816558
127614,65307778,-122.4558386,37.7113041
127626,110396600,-122.8926332,38.1631502
127642,258770135,-122.2325238,37.8508545
127650,95716592,-122.0081356,38.5114447
127651,95716595,-121.9996928,38.5145206
127654,95716599,-121.9879604,38.5187898
127656,95716602,-121.9819538,38.5209906
127658,95716604,-121.9765901,38.5228748
127659,95716605,-121.9721734,38.5244637
127660,95716601,-121.9848494,38.5199247
127664,110396678,-122.9125248,38.1883045
127704,110396835,-122.9151162,38.2298748
127706,110396844,-122.9134664,38.2321006
127708,2169800116,-122.2765023,37.7834034
127709,2169800117,-122.2766782,37.783356
127711,2169800121,-122.2766832,37.7834267
127715,311199183,-122.2084706,37.7537675
127717,110396898,-122.9051282,38.2419955
127719,110396904,-122.9046617,38.2481027
127732,110396952,-122.8999649,38.2765292
127736,3977020959,-122.4424305,37.6607537
127757,110397005,-122.5374339,37.8861306
127765,311199329,-122.2059482,37.7548197
127769,110397031,-122.5293662,37.8790528
127771,110397033,-122.5303951,37.8790683
127775,110397036,-122.532955,37.8790769
127777,110397038,-122.5339901,37.8792986
127779,110397040,-122.535079,37.8795427
127780,110397042,-122.5360867,37.8797023
127782,110397045,-122.5371617,37.8798533
127785,110397048,-122.538384,37.8812547
127786,65308283,-122.4188105,37.7812425
127787,110397051,-122.5382368,37.8834036
127788,110397053,-122.5381353,37.8838807
127790,65308287,-122.4205336,37.7810232
127791,110397055,-122.5380881,37.8846465
127792,65308289,-122.4221032,37.7808235
127793,110397057,-122.5379677,37.8853546
127855,95717174,-122.0268495,38.4948151
127884,65308518,-122.4722619,37.7787356
127945,110397451,-122.6398113,37.8984862
127946,110397449,-122.6377443,37.8984668
127947,311724045,-121.8392567,37.3558838
127948,311724046,-121.838946,37.3553858
127950,110397457,-122.642525,37.8991419
127953,311724052,-121.838031,37.3523286
127960,1017940004,-122.2688853,38.2444224
127967,1017940022,-122.2705429,38.2503247
127979,1017940047,-122.2710203,38.2577388
127980,65308756,-122.4079015,37.7692412
127981,1017940052,-122.2708969,38.2602409
127985,1017940061,-122.2707945,38.2638293
127989,1017940068,-122.2708384,38.2646843
127993,1017940076,-122.2708754,38.2651029
127998,1017940099,-122.2718004,38.2701297
128000,5510039691,-121.8178442,37.3022992
128001,5510039692,-121.8179014,37.3024731
128008,441223323,-122.0889706,37.6541687
128009,1017940123,-122.2737206,38.2783973
128011,1017940143,-122.2740841,38.2804968
128012,65308861,-122.3998215,37.7181587
128112,1801750966,-121.8377901,38.0033569
128170,1722583590,-121.9556341,38.3726149
128180,26511920,-122.0323666,37.3666743
128205,1084000855,-121.9038882,37.46474
128212,2270464615,-122.4636232,37.683102
128218,2270464629,-122.4661753,37.6889683
128303,1217170315,-121.9951519,37.8256618
128450,311725260,-122.1592898,37.7292695
128599,65310244,-122.4051026,37.731244
128659,95719118,-121.7323805,38.5383739
128667,3120860931,-121.9348525,37.6970134
128683,1003261755,-122.2618536,37.8405028
128685,95719228,-121.7378754,38.5405349
128686,95719230,-121.7332832,38.5398714
128687,95719229,-121.7364392,38.5402075
128690,65310547,-122.3673439,37.8080812
128707,2297728879,-122.1219363,37.408541
128721,190091148,-122.1626585,37.3910985
128731,65310628,-122.4759809,37.746786
128748,286560198,-121.9403834,37.378807
128818,65310795,-122.4193976,37.7754307
128822,65310799,-122.4209749,37.7752336
128870,851742990,-122.3597827,37.5282218
128875,1350052241,-122.175948,37.751845
128891,1215598958,-122.0643035,37.8921405
128914,1818530238,-122.2550661,38.1468819
128917,1818530256,-122.2562522,38.1469445
128918,1818530257,-122.2548937,38.1468671
128920,1696895445,-122.2935386,37.4678832
128952,65311274,-122.4693379,37.7106503
128953,734827053,-121.8702332,37.589857
128959,258773573,-122.2302055,37.8495342
128961,2315555430,-122.4166617,37.7695961
128964,65311338,-122.4138329,37.7332713
128966,65311343,-122.4182612,37.7322276
128969,258773620,-122.2203406,37.8543508
128971,65311377,-122.4704564,37.709914
128991,99390185,-122.2773396,37.8283236
128997,65311496,-122.4077783,37.7378085
128999,99390238,-122.2750302,37.8280418
129000,1723110199,-121.9792003,37.5643668
129001,1723110201,-121.9797442,37.5643351
129005,99390285,-122.2781564,37.8286059
129006,1723110221,-121.9783435,37.5640886
129012,1671730044,-121.740564,37.9647799
129027,99390376,-122.2803716,37.8284845
129030,99390408,-122.2821224,37.8280652
129033,99390427,-122.2842874,37.8276919
129038,734827492,-121.8731277,37.5966776
129056,99390486,-122.2789657,37.8283979
129066,99390518,-122.2790271,37.8285877
129073,726963272,-122.0886142,37.3881637
129074,726963273,-122.0885628,37.3879624
129076,5376873548,-121.8001489,37.2614613
129077,726963276,-122.0878387,37.3876033
129080,726963281,-122.0919282,37.3898035
129081,726963282,-122.0914336,37.3895576
129084,726963286,-122.0919552,37.3896475
129088,222073951,-122.0881198,37.387944
129149,1003263221,-122.2617492,37.8417844
129187,2154075494,-122.0129396,37.3952811
129218,358389178,-121.8754716,37.7016485
129318,95721078,-121.9883104,38.5203963
129325,65312411,-122.4145111,37.7694751
129338,2919536324,-122.0581538,37.945277
129339,2919536325,-122.0581136,37.9454579
129438,65312687,-122.422355,37.7987659
129439,65312690,-122.4240737,37.7985489
129441,65312693,-122.4256444,37.7983492
129457,110401499,-122.8176649,38.0615888
129462,110401507,-122.7888004,38.0419895
129491,3664025652,-121.9403449,37.3222636
129494,3664025657,-121.9411249,37.3245264
129500,2470221894,-122.4923075,37.8957562
129501,2470221896,-122.4918231,37.8958552
129502,2470221899,-122.4919167,37.8959501
129504,2470221903,-122.4921304,37.8961511
129512,2470221921,-122.5017475,37.8987876
129517,2470221928,-122.5011758,37.8990053
129540,4355037370,-122.0204215,38.2437366
129556,358390002,-121.8835043,37.7017407
129566,740595987,-122.2482967,37.8099988
129650,65313240,-122.4209527,37.7699421
129668,358390326,-121.8879551,37.7028633
129737,2641664741,-122.1873553,37.3150678
129760,110402355,-122.5211761,37.9704635
129812,110402443,-122.8053342,38.0675987
129853,734829598,-121.8874397,37.6433826
129904,358391021,-121.893038,37.7014109
129928,358391108,-121.8831132,37.7013374
129955,65314173,-122.4199449,37.7868327
129956,65314175,-122.4216633,37.7866144
129957,65314180,-122.4232328,37.7864141
129972,65314222,-122.4156215,37.7693396
129977,65314241,-122.4200712,37.7690543
130001,765763071,-122.2720366,38.3208781
130020,65314340,-122.4201833,37.7701515
130023,65314345,-122.421617,37.7699182
130067,95723130,-121.7332794,38.5403143
130115,311729920,-121.858783,37.2548285
130127,302878,-122.059974,37.348484
130129,95723297,-121.9551233,38.5309584
130130,302883,-122.0597495,37.3376866
130131,302888,-122.0516164,37.3277785
130141,311730001,-121.8590014,37.2548255
130170,358391723,-121.8891128,37.7017614
130171,358391727,-121.8906917,37.7017741
130174,95723446,-121.7363734,38.5396286
130187,847552496,-122.2111447,37.41638
130189,65314809,-122.4750018,37.8069715
130223,324837515,-122.151927,38.4492546
130246,110403771,-122.658388,37.939364
130253,258777278,-122.4482852,37.7188656
130280,358392073,-121.8865899,37.7013467
130287,258777392,-122.4461818,37.7257845
130293,1635557749,-122.3044434,37.8665741
130294,1635557750,-122.3079677,37.8818443
130309,2050794013,-122.0220184,37.3592066
130310,2050794021,-122.0219621,37.3593642
130343,65315481,-122.3987697,37.776574
130344,65315483,-122.4015469,37.7743778
130349,65315504,-122.4069977,37.77007
130350,65315506,-122.4076423,37.7695306
130351,152347320,-121.9192585,37.3652367
130374,210019251,-122.143299,37.7398462
130393,65315830,-122.4187023,37.7730813
130394,65315835,-122.419672,37.772303
130399,65315846,-122.4201972,37.7704035
130405,1761911836,-121.5506891,37.0040668
130414,1761911875,-121.5451127,37.0036055
130415,1761911876,-121.5488027,36.9996833
130420,1761911897,-121.5450795,37.0037688
130424,358392935,-121.9089989,37.701952
130439,65315986,-122.4747185,37.7195542
130440,65316006,-122.4750912,37.7211045
130442,65316014,-122.4748871,37.7249059
130443,65316021,-122.4750313,37.7269247
130447,65316034,-122.4772578,37.763567
130449,65316048,-122.4768945,37.7598414
130450,65316061,-122.4766327,37.7561098
130452,65316077,-122.4763734,37.7523778
130453,65316083,-122.4762426,37.7505169
130454,65316090,-122.4761102,37.7486504
130455,65316105,-122.475723,37.7430548
130458,65316115,-122.4756223,37.7411883
130462,65316123,-122.4754911,37.7393231
130463,65316139,-122.4752148,37.7347222
130465,65316146,-122.4750205,37.7324875
130466,65316155,-122.4749295,37.7310842
130469,65316172,-122.4749123,37.728894
130499,65316301,-122.4750829,37.7256844
130508,65316314,-122.4751954,37.7198333
130518,734832114,-121.8846077,37.6408528
130568,298624724,-122.1967449,37.8672083
130582,65316662,-122.4780882,37.7616634
130650,110405635,-122.5223078,37.9741205
130683,3196364908,-121.9881435,37.2148259
130722,65317181,-122.4362749,37.8008184
130729,65317193,-122.4428642,37.7999809
130740,1017948535,-122.2740247,38.2800499
130750,65317270,-122.4793957,37.7346317
130763,206350799,-122.1246866,37.4119801
130765,206350803,-122.1267724,37.4144793
130769,206350811,-122.1280781,37.415783
130771,206350814,-122.1281978,37.415677
130888,65317576,-122.4150033,37.7708952
130900,298625764,-122.1823784,37.8812204
130964,65317769,-122.4134042,37.7694462
130970,110406559,-122.4558237,37.8735424
130971,110406561,-122.4507067,37.8722543
130982,65293995,-122.4767612,37.7579761
130985,206351315,-122.1300444,37.4168767
130989,206351325,-122.1315382,37.4176691
130990,206351327,-122.132732,37.418295
130993,206351331,-122.1336983,37.4188052
130995,206351333,-122.1345671,37.4192557
130998,206351336,-122.1370434,37.4205283
130999,206351337,-122.1383906,37.4212146
131000,206351338,-122.1392438,37.421666
131001,206351335,-122.1354206,37.4197022
131002,206351339,-122.1409421,37.4225985
131007,298626034,-122.1868103,37.8799718
131010,298626068,-122.188075,37.8749302
131019,65317957,-122.4195701,37.7849729
131020,65317959,-122.4212875,37.7847544
131095,298626359,-122.1820541,37.8775643
131262,311733927,-121.9157415,37.422175
131264,206352042,-122.089322,37.3883195
131276,206352056,-122.0933789,37.3903547
131277,206352061,-122.1019126,37.3958396
131335,110407607,-122.4887244,37.9455433
131373,110407672,-122.9059347,38.2463419
131392,1700573200,-121.8474231,37.3432824
131397,258757445,-122.4756011,37.7430602
131423,3551309917,-121.9310538,37.3441955
131457,65319056,-122.4311406,37.8005245
131488,1119662296,-121.9216594,37.3164553
131513,5373735166,-121.8008123,37.9983456
131514,5373735168,-121.8060967,37.9987459
131516,5373735170,-121.8104534,37.9983246
131526,110407952,-122.5572075,37.8935016
131608,206352839,-122.116848,37.4035919
131609,206352840,-122.118145,37.4047033
131610,206352842,-122.1182764,37.4045914
131611,206352843,-122.1194636,37.4058713
131612,206352844,-122.1202669,37.4067736
131634,667726338,-122.3056444,37.8249638
131636,2456072726,-122.3613078,37.8138265
131668,4547457678,-122.1288498,37.4160753
131755,311735106,-121.9191945,37.4334673
131773,225227642,-121.9291203,37.422509
131801,667726763,-122.2995887,37.8266629
131809,110408644,-122.4722404,37.8842482
131842,3974411278,-121.8107084,37.2941538
131847,65319964,-122.4203209,37.7886974
131850,65319966,-122.42204,37.7884789
131851,65319968,-122.4236097,37.7882794
131853,206353443,-122.1063168,37.3977688
131859,206353452,-122.108309,37.3984819
131860,206353451,-122.1082206,37.3986074
131863,206353456,-122.1099047,37.3993667
131866,206353459,-122.1121802,37.4004115
131887,704951388,-122.2547134,38.1832191
131893,49067107,-122.0597755,37.3484926
131894,110408811,-122.5281976,37.9896756
131899,49067139,-122.0620187,37.3554743
131907,240432279,-122.2168166,37.7640019
131914,240432302,-122.2187361,37.7668816
131960,240432368,-122.2181228,37.7659149
131963,240432378,-122.2191222,37.7671962
132024,3966547333,-121.9322584,37.4853917
132025,65320327,-122.5030828,37.7252367
132066,298628591,-122.179535,37.8837398
132086,99399187,-122.2864329,37.8266572
132098,110409297,-122.5247673,37.882825
132139,65320568,-122.5037444,37.7254338
132160,65320655,-122.4710853,37.710646
132281,1510783009,-122.1766437,37.1507155
