agent_id,origin_nid,destin_nid,hour,quarter
7515,1767,1767,0,0
7516,1767,1767,0,0
7517,1767,1767,0,0
7518,350,350,0,0
7519,219,219,0,0
7520,219,219,0,0
7521,219,219,0,0
7522,219,219,0,0
7523,219,219,0,0
7524,1980,1980,0,0
7525,219,219,0,0
7526,350,350,0,0
7527,218,218,0,0
7528,350,350,0,0
7529,219,219,0,0
7530,350,350,0,0
7531,350,350,0,0
7532,350,350,0,0
7533,350,350,0,0
7534,219,219,0,0
7535,350,350,0,0
7536,350,350,0,0
7537,350,350,0,0
7538,218,218,0,0
7539,1980,1980,0,0
7540,1980,1980,0,0
7541,1980,1980,0,0
7542,218,218,0,0
7543,218,218,0,0
7544,1767,1767,0,0
7545,1980,1980,0,0
7546,1980,1980,0,0
7547,1980,1980,0,0
7548,218,218,0,0
7549,219,219,0,0
7550,351,351,0,0
7551,351,351,0,0
7552,351,351,0,0
7553,102,102,0,0
7554,219,219,0,0
7555,219,219,0,0
7556,219,219,0,0
7557,102,102,0,0
7558,102,102,0,0
7559,102,102,0,0
7560,102,102,0,0
7561,218,218,0,0
7562,219,219,0,0
7563,351,351,0,0
7564,219,219,0,0
7565,351,351,0,0
7566,351,351,0,0
7567,219,219,0,0
7568,218,218,0,0
7569,218,218,0,0
7570,102,102,0,0
7571,218,218,0,0
7572,218,218,0,0
7573,102,102,0,0
7574,218,218,0,0
7575,218,218,0,0
7576,174,174,0,0
7577,174,174,0,0
7578,174,174,0,0
7579,174,174,0,0
7580,174,174,0,0
7581,174,174,0,0
7582,351,351,0,0
7583,351,351,0,0
7584,351,351,0,0
7585,351,351,0,0
7586,1337,1337,0,0
7587,1337,1337,0,0
7588,1461,1461,0,0
7589,1461,1461,0,0
7590,351,351,0,0
7591,351,351,0,0
7592,705,705,0,0
7593,1337,1337,0,0
7594,1337,1337,0,0
7595,1337,1337,0,0
7596,102,102,0,0
7597,102,102,0,0
7598,752,752,0,0
7599,752,752,0,0
7600,752,752,0,0
7601,1461,1461,0,0
7602,1461,1461,0,0
7603,1461,1461,0,0
7604,1461,1461,0,0
7605,1461,1461,0,0
7606,1461,1461,0,0
7607,1461,1461,0,0
7608,1461,1461,0,0
7609,174,174,0,0
7610,174,174,0,0
7611,1461,1461,0,0
7612,752,752,0,0
7613,752,752,0,0
7614,705,705,0,0
7615,705,705,0,0
7616,705,705,0,0
7617,705,705,0,0
7618,705,705,0,0
7619,705,705,0,0
7620,705,705,0,0
7621,705,705,0,0
7622,705,705,0,0
7623,705,705,0,0
7624,705,705,0,0
7625,705,705,0,0
7626,1461,1461,0,0
7627,1461,1461,0,0
7628,1461,1461,0,0
7629,1461,1461,0,0
7630,1461,1461,0,0
7631,1461,1461,0,0
7632,1461,1461,0,0
7633,1461,1461,0,0
7634,102,102,0,0
7635,368,368,0,0
7636,218,218,0,0
7637,218,218,0,0
7638,218,218,0,0
7639,218,218,0,0
7640,102,102,0,0
7641,217,217,0,0
7642,368,368,0,0
7643,1463,1463,0,0
7644,217,217,0,0
7645,217,217,0,0
7646,1463,1463,0,0
7647,1980,1980,0,0
7648,218,218,0,0
7649,465,465,0,0
7650,217,217,0,0
7651,1463,1463,0,0
7652,1463,1463,0,0
7653,1767,1767,0,0
7654,1463,1463,0,0
7655,1463,1463,0,0
7656,217,217,0,0
7657,1463,1463,0,0
7658,1463,1463,0,0
7659,1463,1463,0,0
7660,465,465,0,0
7661,465,465,0,0
7662,216,216,0,0
7663,216,216,0,0
7664,216,216,0,0
7665,465,465,0,0
7666,465,465,0,0
7667,215,215,0,0
7668,487,487,0,0
7669,214,214,0,0
7670,465,465,0,0
7671,216,216,0,0
7672,216,216,0,0
7673,487,487,0,0
7674,214,214,0,0
7675,465,465,0,0
7676,216,216,0,0
7677,216,216,0,0
7678,465,465,0,0
7679,465,465,0,0
7680,215,215,0,0
7681,215,215,0,0
7682,214,214,0,0
7683,215,215,0,0
7684,214,214,0,0
7685,215,215,0,0
7686,487,487,0,0
7687,214,214,0,0
7688,487,487,0,0
7689,214,214,0,0
7690,487,487,0,0
7691,214,214,0,0
7692,80,80,0,0
7693,79,79,0,0
7694,214,214,0,0
7695,214,214,0,0
7696,80,80,0,0
7697,79,79,0,0
7698,214,214,0,0
7699,79,79,0,0
7700,214,214,0,0
7701,214,214,0,0
7702,214,214,0,0
7703,214,214,0,0
7704,214,214,0,0
7705,80,80,0,0
7706,79,79,0,0
7707,215,215,0,0
7708,368,368,0,0
7709,368,368,0,0
7710,368,368,0,0
7711,368,368,0,0
7712,368,368,0,0
7713,82,82,0,0
7714,217,217,0,0
7715,216,216,0,0
7716,368,368,0,0
7717,368,368,0,0
7718,368,368,0,0
7719,368,368,0,0
7720,368,368,0,0
7721,368,368,0,0
7722,216,216,0,0
7723,216,216,0,0
7724,81,81,0,0
7725,216,216,0,0
7726,81,81,0,0
7727,216,216,0,0
7728,1336,1336,0,0
7729,1336,1336,0,0
7730,1336,1336,0,0
7731,1336,1336,0,0
7732,1336,1336,0,0
7733,1336,1336,0,0
7734,1336,1336,0,0
7735,1336,1336,0,0
7736,368,368,0,0
7737,368,368,0,0
7738,82,82,0,0
7739,83,83,0,0
7740,1336,1336,0,0
7741,368,368,0,0
7742,83,83,0,0
7743,1336,1336,0,0
7744,83,83,0,0
7745,1336,1336,0,0
7746,1336,1336,0,0
7747,1336,1336,0,0
7748,1336,1336,0,0
7749,1336,1336,0,0
7750,1336,1336,0,0
7751,368,368,0,0
7752,83,83,0,0
7753,368,368,0,0
7754,82,82,0,0
7755,82,82,0,0
7756,82,82,0,0
7757,705,705,0,0
7758,705,705,0,0
7759,705,705,0,0
7760,705,705,0,0
7761,705,705,0,0
7762,705,705,0,0
7763,83,83,0,0
7764,705,705,0,0
7765,83,83,0,0
7766,705,705,0,0
7767,705,705,0,0
7768,705,705,0,0
7769,84,84,0,0
7770,705,705,0,0
7771,84,84,0,0
7772,84,84,0,0
7773,84,84,0,0
7774,84,84,0,0
7775,1461,1461,0,0
7776,705,705,0,0
7777,84,84,0,0
7778,2065,2065,0,0
7779,2065,2065,0,0
7780,1536,1536,0,0
7781,1536,1536,0,0
7782,2065,2065,0,0
7783,1536,1536,0,0
7784,85,85,0,0
7785,84,84,0,0
7786,2065,2065,0,0
7787,1536,1536,0,0
7788,1461,1461,0,0
7789,1461,1461,0,0
7790,84,84,0,0
7791,1461,1461,0,0
7792,84,84,0,0
7793,85,85,0,0
7794,752,752,0,0
7795,1979,1979,0,0
7796,1536,1536,0,0
7797,1979,1979,0,0
7798,2065,2065,0,0
7799,1979,1979,0,0
7800,2065,2065,0,0
7801,85,85,0,0
7802,1979,1979,0,0
7803,752,752,0,0
7804,86,86,0,0
7805,1462,1462,0,0
7806,1979,1979,0,0
7807,1560,1560,0,0
7808,1462,1462,0,0
7809,1979,1979,0,0
7810,1560,1560,0,0
7811,174,174,0,0
7812,1979,1979,0,0
7813,86,86,0,0
7814,1560,1560,0,0
7815,1559,1559,0,0
7816,1560,1560,0,0
7817,1979,1979,0,0
7818,1471,1471,0,0
7819,1560,1560,0,0
7820,1560,1560,0,0
7821,1979,1979,0,0
7822,1471,1471,0,0
7823,1560,1560,0,0
7824,1560,1560,0,0
7825,1462,1462,0,0
7826,86,86,0,0
7827,86,86,0,0
7828,1560,1560,0,0
7829,1979,1979,0,0
7830,752,752,0,0
7831,1979,1979,0,0
7832,1979,1979,0,0
7833,1979,1979,0,0
7834,752,752,0,0
7835,752,752,0,0
7836,1979,1979,0,0
7837,1979,1979,0,0
7838,85,85,0,0
7839,2065,2065,0,0
7840,2065,2065,0,0
7841,1536,1536,0,0
7842,1536,1536,0,0
7843,85,85,0,0
7844,1462,1462,0,0
7845,1462,1462,0,0
7846,1979,1979,0,0
7847,1979,1979,0,0
7848,87,87,0,0
7849,1470,1470,0,0
7850,1470,1470,0,0
7851,1462,1462,0,0
7852,87,87,0,0
7853,1470,1470,0,0
7854,1470,1470,0,0
7855,176,176,0,0
7856,1470,1470,0,0
7857,1462,1462,0,0
7858,87,87,0,0
7859,87,87,0,0
7860,1462,1462,0,0
7861,176,176,0,0
7862,1470,1470,0,0
7863,1470,1470,0,0
7864,1462,1462,0,0
7865,1470,1470,0,0
7866,1470,1470,0,0
7867,176,176,0,0
7868,1470,1470,0,0
7869,87,87,0,0
7870,87,87,0,0
7871,1462,1462,0,0
7872,1462,1462,0,0
7873,87,87,0,0
7874,87,87,0,0
7875,1462,1462,0,0
7876,86,86,0,0
7877,1470,1470,0,0
7878,1462,1462,0,0
7879,1470,1470,0,0
7880,1462,1462,0,0
7881,1462,1462,0,0
7882,1470,1470,0,0
7883,86,86,0,0
7884,86,86,0,0
7885,86,86,0,0
7886,86,86,0,0
7887,176,176,0,0
7888,1622,1622,0,0
7889,114,114,0,0
7890,176,176,0,0
7891,177,177,0,0
7892,1623,1623,0,0
7893,87,87,0,0
7894,114,114,0,0
7895,88,88,0,0
7896,87,87,0,0
7897,1622,1622,0,0
7898,1622,1622,0,0
7899,87,87,0,0
7900,114,114,0,0
7901,87,87,0,0
7902,1623,1623,0,0
7903,176,176,0,0
7904,1623,1623,0,0
7905,1622,1622,0,0
7906,1623,1623,0,0
7907,88,88,0,0
7908,88,88,0,0
7909,87,87,0,0
7910,1622,1622,0,0
7911,1623,1623,0,0
7912,114,114,0,0
7913,1623,1623,0,0
7914,114,114,0,0
7915,1623,1623,0,0
7916,87,87,0,0
7917,87,87,0,0
7918,421,421,0,0
7919,422,422,0,0
7920,448,448,0,0
7921,448,448,0,0
7922,448,448,0,0
7923,448,448,0,0
7924,421,421,0,0
7925,449,449,0,0
7926,449,449,0,0
7927,449,449,0,0
7928,449,449,0,0
7929,422,422,0,0
7930,422,422,0,0
7931,531,531,0,0
7932,422,422,0,0
7933,531,531,0,0
7934,421,421,0,0
7935,422,422,0,0
7936,421,421,0,0
7937,422,422,0,0
7938,422,422,0,0
7939,638,638,0,0
7940,421,421,0,0
7941,421,421,0,0
7942,531,531,0,0
7943,638,638,0,0
7944,638,638,0,0
7945,87,87,0,0
7946,421,421,0,0
7947,88,88,0,0
7948,88,88,0,0
7949,88,88,0,0
7950,421,421,0,0
7951,87,87,0,0
7952,531,531,0,0
7953,421,421,0,0
7954,531,531,0,0
7955,531,531,0,0
7956,531,531,0,0
7957,88,88,0,0
7958,88,88,0,0
7959,421,421,0,0
7960,531,531,0,0
7961,87,87,0,0
7962,87,87,0,0
7963,87,87,0,0
7964,87,87,0,0
7965,530,530,0,0
7966,530,530,0,0
7967,87,87,0,0
7968,531,531,0,0
7969,86,86,0,0
7970,86,86,0,0
7971,87,87,0,0
7972,531,531,0,0
7973,531,531,0,0
7974,87,87,0,0
7975,531,531,0,0
7976,530,530,0,0
7977,530,530,0,0
7978,655,655,0,0
7979,530,530,0,0
7980,638,638,0,0
7981,531,531,0,0
7982,655,655,0,0
7983,638,638,0,0
7984,531,531,0,0
7985,531,531,0,0
7986,531,531,0,0
7987,638,638,0,0
7988,531,531,0,0
7989,638,638,0,0
7990,530,530,0,0
7991,655,655,0,0
7992,655,655,0,0
7993,655,655,0,0
7994,394,394,0,0
7995,394,394,0,0
7996,394,394,0,0
7997,655,655,0,0
7998,394,394,0,0
7999,394,394,0,0
8000,394,394,0,0
8001,394,394,0,0
8002,394,394,0,0
8003,85,85,0,0
8004,395,395,0,0
8005,394,394,0,0
8006,530,530,0,0
8007,394,394,0,0
8008,530,530,0,0
8009,394,394,0,0
8010,655,655,0,0
8011,85,85,0,0
8012,394,394,0,0
8013,352,352,0,0
8014,394,394,0,0
8015,395,395,0,0
8016,86,86,0,0
8017,395,395,0,0
8018,86,86,0,0
8019,86,86,0,0
8020,530,530,0,0
8021,394,394,0,0
8022,86,86,0,0
8023,530,530,0,0
8024,394,394,0,0
8025,530,530,0,0
8026,530,530,0,0
8027,395,395,0,0
8028,394,394,0,0
8029,395,395,0,0
8030,394,394,0,0
8031,394,394,0,0
8032,394,394,0,0
8033,352,352,0,0
8034,84,84,0,0
8035,683,683,0,0
8036,352,352,0,0
8037,84,84,0,0
8038,352,352,0,0
8039,85,85,0,0
8040,85,85,0,0
8041,84,84,0,0
8042,683,683,0,0
8043,85,85,0,0
8044,85,85,0,0
8045,85,85,0,0
8046,683,683,0,0
8047,85,85,0,0
8048,85,85,0,0
8049,85,85,0,0
8050,85,85,0,0
8051,85,85,0,0
8052,352,352,0,0
8053,352,352,0,0
8054,85,85,0,0
8055,352,352,0,0
8056,683,683,0,0
8057,683,683,0,0
8058,683,683,0,0
8059,103,103,0,0
8060,84,84,0,0
8061,84,84,0,0
8062,103,103,0,0
8063,103,103,0,0
8064,103,103,0,0
8065,84,84,0,0
8066,683,683,0,0
8067,83,83,0,0
8068,103,103,0,0
8069,84,84,0,0
8070,83,83,0,0
8071,84,84,0,0
8072,84,84,0,0
8073,84,84,0,0
8074,683,683,0,0
8075,83,83,0,0
8076,83,83,0,0
8077,84,84,0,0
8078,103,103,0,0
8079,103,103,0,0
8080,83,83,0,0
8081,83,83,0,0
8082,82,82,0,0
8083,83,83,0,0
8084,83,83,0,0
8085,83,83,0,0
8086,83,83,0,0
8087,83,83,0,0
8088,83,83,0,0
8089,82,82,0,0
8090,103,103,0,0
8091,103,103,0,0
8092,82,82,0,0
8093,103,103,0,0
8094,82,82,0,0
8095,82,82,0,0
8096,82,82,0,0
8097,103,103,0,0
8098,676,676,0,0
8099,676,676,0,0
8100,676,676,0,0
8101,81,81,0,0
8102,676,676,0,0
8103,82,82,0,0
8104,81,81,0,0
8105,676,676,0,0
8106,82,82,0,0
8107,82,82,0,0
8108,82,82,0,0
8109,82,82,0,0
8110,81,81,0,0
8111,466,466,0,0
8112,82,82,0,0
8113,82,82,0,0
8114,82,82,0,0
8115,676,676,0,0
8116,676,676,0,0
8117,81,81,0,0
8118,81,81,0,0
8119,676,676,0,0
8120,466,466,0,0
8121,466,466,0,0
8122,466,466,0,0
8123,466,466,0,0
8124,466,466,0,0
8125,466,466,0,0
8126,80,80,0,0
8127,661,661,0,0
8128,81,81,0,0
8129,80,80,0,0
8130,81,81,0,0
8131,81,81,0,0
8132,661,661,0,0
8133,661,661,0,0
8134,81,81,0,0
8135,661,661,0,0
8136,81,81,0,0
8137,466,466,0,0
8138,466,466,0,0
8139,466,466,0,0
8140,80,80,0,0
8141,80,80,0,0
8142,466,466,0,0
8143,661,661,0,0
8144,80,80,0,0
8145,661,661,0,0
8146,488,488,0,0
8147,661,661,0,0
8148,80,80,0,0
8149,80,80,0,0
8150,79,79,0,0
8151,79,79,0,0
8152,79,79,0,0
8153,488,488,0,0
8154,80,80,0,0
8155,661,661,0,0
8156,80,80,0,0
8157,80,80,0,0
8158,80,80,0,0
8159,80,80,0,0
8160,661,661,0,0
8161,79,79,0,0
8162,488,488,0,0
8163,488,488,0,0
8164,488,488,0,0
8165,488,488,0,0
8166,488,488,0,0
8167,645,645,0,0
8168,488,488,0,0
8169,1689,1689,0,0
8170,645,645,0,0
8171,645,645,0,0
8172,661,661,0,0
8173,1689,1689,0,0
8174,489,489,0,0
8175,489,489,0,0
8176,645,645,0,0
8177,488,488,0,0
8178,661,661,0,0
8179,661,661,0,0
8180,661,661,0,0
8181,661,661,0,0
8182,488,488,0,0
8183,489,489,0,0
8184,645,645,0,0
8185,489,489,0,0
8186,489,489,0,0
8187,489,489,0,0
8188,489,489,0,0
8189,1689,1689,0,0
8190,1689,1689,0,0
8191,1688,1688,0,0
8192,1688,1688,0,0
8193,466,466,0,0
8194,1689,1689,0,0
8195,1689,1689,0,0
8196,466,466,0,0
8197,1688,1688,0,0
8198,661,661,0,0
8199,466,466,0,0
8200,1688,1688,0,0
8201,661,661,0,0
8202,1688,1688,0,0
8203,1688,1688,0,0
8204,1689,1689,0,0
8205,1689,1689,0,0
8206,467,467,0,0
8207,1688,1688,0,0
8208,1689,1689,0,0
8209,645,645,0,0
8210,1688,1688,0,0
8211,1688,1688,0,0
8212,646,646,0,0
8213,466,466,0,0
8214,646,646,0,0
8215,466,466,0,0
8216,676,676,0,0
8217,676,676,0,0
8218,676,676,0,0
8219,467,467,0,0
8220,467,467,0,0
8221,676,676,0,0
8222,676,676,0,0
8223,467,467,0,0
8224,467,467,0,0
8225,676,676,0,0
8226,676,676,0,0
8227,676,676,0,0
8228,646,646,0,0
8229,646,646,0,0
8230,466,466,0,0
8231,646,646,0,0
8232,466,466,0,0
8233,467,467,0,0
8234,646,646,0,0
8235,467,467,0,0
8236,676,676,0,0
8237,676,676,0,0
8238,103,103,0,0
8239,676,676,0,0
8240,104,104,0,0
8241,676,676,0,0
8242,103,103,0,0
8243,103,103,0,0
8244,103,103,0,0
8245,676,676,0,0
8246,646,646,0,0
8247,103,103,0,0
8248,103,103,0,0
8249,103,103,0,0
8250,103,103,0,0
8251,104,104,0,0
8252,104,104,0,0
8253,104,104,0,0
8254,676,676,0,0
8255,646,646,0,0
8256,104,104,0,0
8257,646,646,0,0
8258,646,646,0,0
8259,646,646,0,0
8260,646,646,0,0
8261,104,104,0,0
8262,104,104,0,0
8263,104,104,0,0
8264,104,104,0,0
8265,683,683,0,0
8266,104,104,0,0
8267,104,104,0,0
8268,683,683,0,0
8269,103,103,0,0
8270,647,647,0,0
8271,104,104,0,0
8272,647,647,0,0
8273,103,103,0,0
8274,683,683,0,0
8275,683,683,0,0
8276,103,103,0,0
8277,647,647,0,0
8278,647,647,0,0
8279,103,103,0,0
8280,647,647,0,0
8281,103,103,0,0
8282,104,104,0,0
8283,104,104,0,0
8284,104,104,0,0
8285,647,647,0,0
8286,647,647,0,0
8287,647,647,0,0
8288,647,647,0,0
8289,647,647,0,0
8290,647,647,0,0
8291,683,683,0,0
8292,683,683,0,0
8293,683,683,0,0
8294,683,683,0,0
8295,683,683,0,0
8296,683,683,0,0
8297,683,683,0,0
8298,683,683,0,0
8299,683,683,0,0
8300,683,683,0,0
8301,683,683,0,0
8302,683,683,0,0
8303,683,683,0,0
8304,683,683,0,0
8305,683,683,0,0
8306,683,683,0,0
8307,683,683,0,0
8308,683,683,0,0
8309,683,683,0,0
8310,683,683,0,0
8311,683,683,0,0
8312,352,352,0,0
8313,353,353,0,0
8314,647,647,0,0
8315,353,353,0,0
8316,683,683,0,0
8317,683,683,0,0
8318,89,89,0,0
8319,353,353,0,0
8320,647,647,0,0
8321,352,352,0,0
8322,647,647,0,0
8323,353,353,0,0
8324,352,352,0,0
8325,353,353,0,0
8326,352,352,0,0
8327,353,353,0,0
8328,683,683,0,0
8329,353,353,0,0
8330,647,647,0,0
8331,648,648,0,0
8332,648,648,0,0
8333,89,89,0,0
8334,89,89,0,0
8335,648,648,0,0
8336,89,89,0,0
8337,90,90,0,0
8338,353,353,0,0
8339,90,90,0,0
8340,90,90,0,0
8341,89,89,0,0
8342,90,90,0,0
8343,648,648,0,0
8344,648,648,0,0
8345,90,90,0,0
8346,89,89,0,0
8347,89,89,0,0
8348,89,89,0,0
8349,89,89,0,0
8350,89,89,0,0
8351,353,353,0,0
8352,353,353,0,0
8353,395,395,0,0
8354,89,89,0,0
8355,655,655,0,0
8356,89,89,0,0
8357,89,89,0,0
8358,89,89,0,0
8359,395,395,0,0
8360,90,90,0,0
8361,89,89,0,0
8362,395,395,0,0
8363,655,655,0,0
8364,90,90,0,0
8365,90,90,0,0
8366,395,395,0,0
8367,89,89,0,0
8368,89,89,0,0
8369,89,89,0,0
8370,352,352,0,0
8371,352,352,0,0
8372,89,89,0,0
8373,90,90,0,0
8374,91,91,0,0
8375,90,90,0,0
8376,655,655,0,0
8377,90,90,0,0
8378,638,638,0,0
8379,638,638,0,0
8380,638,638,0,0
8381,638,638,0,0
8382,91,91,0,0
8383,91,91,0,0
8384,638,638,0,0
8385,90,90,0,0
8386,655,655,0,0
8387,655,655,0,0
8388,90,90,0,0
8389,91,91,0,0
8390,91,91,0,0
8391,90,90,0,0
8392,639,639,0,0
8393,639,639,0,0
8394,91,91,0,0
8395,648,648,0,0
8396,648,648,0,0
8397,90,90,0,0
8398,91,91,0,0
8399,91,91,0,0
8400,639,639,0,0
8401,91,91,0,0
8402,639,639,0,0
8403,90,90,0,0
8404,648,648,0,0
8405,639,639,0,0
8406,91,91,0,0
8407,423,423,0,0
8408,91,91,0,0
8409,639,639,0,0
8410,423,423,0,0
8411,92,92,0,0
8412,92,92,0,0
8413,423,423,0,0
8414,92,92,0,0
8415,92,92,0,0
8416,92,92,0,0
8417,91,91,0,0
8418,423,423,0,0
8419,639,639,0,0
8420,91,91,0,0
8421,639,639,0,0
8422,91,91,0,0
8423,638,638,0,0
8424,91,91,0,0
8425,422,422,0,0
8426,422,422,0,0
8427,92,92,0,0
8428,638,638,0,0
8429,91,91,0,0
8430,638,638,0,0
8431,422,422,0,0
8432,92,92,0,0
8433,638,638,0,0
8434,92,92,0,0
8435,92,92,0,0
8436,92,92,0,0
8437,93,93,0,0
8438,449,449,0,0
8439,449,449,0,0
8440,449,449,0,0
8441,92,92,0,0
8442,92,92,0,0
8443,422,422,0,0
8444,92,92,0,0
8445,422,422,0,0
8446,422,422,0,0
8447,92,92,0,0
8448,93,93,0,0
8449,423,423,0,0
8450,450,450,0,0
8451,423,423,0,0
8452,93,93,0,0
8453,450,450,0,0
8454,450,450,0,0
8455,93,93,0,0
8456,92,92,0,0
8457,92,92,0,0
8458,92,92,0,0
8459,423,423,0,0
8460,93,93,0,0
8461,93,93,0,0
8462,423,423,0,0
8463,423,423,0,0
8464,93,93,0,0
8465,450,450,0,0
8466,93,93,0,0
8467,1473,1473,0,0
8468,1472,1472,0,0
8469,450,450,0,0
8470,450,450,0,0
8471,1001,1001,0,0
8472,1472,1472,0,0
8473,1001,1001,0,0
8474,684,684,0,0
8475,684,684,0,0
8476,1001,1001,0,0
8477,1472,1472,0,0
8478,180,180,0,0
8479,1472,1472,0,0
8480,1472,1472,0,0
8481,93,93,0,0
8482,93,93,0,0
8483,93,93,0,0
8484,1076,1076,0,0
8485,1897,1897,0,0
8486,1136,1136,0,0
8487,1136,1136,0,0
8488,1253,1253,0,0
8489,1206,1206,0,0
8490,1399,1399,0,0
8491,1399,1399,0,0
8492,1971,1971,0,0
8493,1971,1971,0,0
8494,1000,1000,0,0
8495,1000,1000,0,0
8496,1000,1000,0,0
8497,1402,1402,0,0
8498,1402,1402,0,0
8499,1000,1000,0,0
8500,1000,1000,0,0
8501,1251,1251,0,0
8502,1971,1971,0,0
8503,1251,1251,0,0
8504,1396,1396,0,0
8505,1396,1396,0,0
8506,1981,1981,0,0
8507,1967,1967,0,0
8508,1537,1537,0,0
8509,458,458,0,0
8510,458,458,0,0
8511,459,459,0,0
8512,459,459,0,0
8513,459,459,0,0
8514,459,459,0,0
8515,459,459,0,0
8516,459,459,0,0
8517,1198,1198,0,0
8518,457,457,0,0
8519,457,457,0,0
8520,457,457,0,0
8521,457,457,0,0
8522,458,458,0,0
8523,458,458,0,0
8524,458,458,0,0
8525,458,458,0,0
8526,458,458,0,0
8527,458,458,0,0
8528,458,458,0,0
8529,458,458,0,0
8530,458,458,0,0
8531,18,18,0,0
8532,533,533,0,0
8533,18,18,0,0
8534,533,533,0,0
8535,533,533,0,0
8536,533,533,0,0
8537,533,533,0,0
8538,533,533,0,0
8539,19,19,0,0
8540,18,18,0,0
8541,18,18,0,0
8542,18,18,0,0
8543,18,18,0,0
8544,18,18,0,0
8545,18,18,0,0
8546,533,533,0,0
8547,533,533,0,0
8548,533,533,0,0
8549,1066,1066,0,0
8550,1066,1066,0,0
8551,1066,1066,0,0
8552,18,18,0,0
8553,1326,1326,0,0
8554,1326,1326,0,0
8555,533,533,0,0
8556,18,18,0,0
8557,1427,1427,0,0
8558,1427,1427,0,0
8559,1427,1427,0,0
8560,1427,1427,0,0
8561,18,18,0,0
8562,18,18,0,0
8563,18,18,0,0
8564,1255,1255,0,0
8565,1427,1427,0,0
8566,1427,1427,0,0
8567,1427,1427,0,0
8568,1427,1427,0,0
8569,1427,1427,0,0
8570,18,18,0,0
8571,18,18,0,0
8572,1427,1427,0,0
8573,345,345,0,0
8574,345,345,0,0
8575,345,345,0,0
8576,1256,1256,0,0
8577,1256,1256,0,0
8578,1256,1256,0,0
8579,1256,1256,0,0
8580,345,345,0,0
8581,345,345,0,0
8582,18,18,0,0
8583,18,18,0,0
8584,18,18,0,0
8585,1427,1427,0,0
8586,1607,1607,0,0
8587,1607,1607,0,0
8588,346,346,0,0
8589,346,346,0,0
8590,346,346,0,0
8591,346,346,0,0
8592,346,346,0,0
8593,345,345,0,0
8594,345,345,0,0
8595,345,345,0,0
8596,345,345,0,0
8597,345,345,0,0
8598,1607,1607,0,0
8599,346,346,0,0
8600,19,19,0,0
8601,18,18,0,0
8602,18,18,0,0
8603,18,18,0,0
8604,18,18,0,0
8605,18,18,0,0
8606,18,18,0,0
8607,345,345,0,0
8608,19,19,0,0
8609,19,19,0,0
8610,19,19,0,0
8611,19,19,0,0
8612,19,19,0,0
8613,18,18,0,0
8614,18,18,0,0
8615,18,18,0,0
8616,346,346,0,0
8617,346,346,0,0
8618,345,345,0,0
8619,345,345,0,0
8620,345,345,0,0
8621,558,558,0,0
8622,1607,1607,0,0
8623,1607,1607,0,0
8624,1607,1607,0,0
8625,1607,1607,0,0
8626,1607,1607,0,0
8627,1607,1607,0,0
8628,1607,1607,0,0
8629,1607,1607,0,0
8630,1607,1607,0,0
8631,485,485,0,0
8632,558,558,0,0
8633,485,485,0,0
8634,558,558,0,0
8635,1256,1256,0,0
8636,1256,1256,0,0
8637,1256,1256,0,0
8638,485,485,0,0
8639,485,485,0,0
8640,558,558,0,0
8641,1607,1607,0,0
8642,1607,1607,0,0
8643,346,346,0,0
8644,1256,1256,0,0
8645,345,345,0,0
8646,345,345,0,0
8647,345,345,0,0
8648,1256,1256,0,0
8649,1256,1256,0,0
8650,345,345,0,0
8651,1607,1607,0,0
8652,1607,1607,0,0
8653,1607,1607,0,0
8654,1607,1607,0,0
8655,346,346,0,0
8656,346,346,0,0
8657,1256,1256,0,0
8658,346,346,0,0
8659,346,346,0,0
8660,1607,1607,0,0
8661,346,346,0,0
8662,1607,1607,0,0
8663,1607,1607,0,0
8664,1607,1607,0,0
8665,1607,1607,0,0
8666,558,558,0,0
8667,558,558,0,0
8668,650,650,0,0
8669,1693,1693,0,0
8670,1693,1693,0,0
8671,2000,2000,0,0
8672,558,558,0,0
8673,733,733,0,0
8674,733,733,0,0
8675,558,558,0,0
8676,650,650,0,0
8677,650,650,0,0
8678,1606,1606,0,0
8679,1421,1421,0,0
8680,1606,1606,0,0
8681,1606,1606,0,0
8682,1693,1693,0,0
8683,558,558,0,0
8684,558,558,0,0
8685,1606,1606,0,0
8686,485,485,0,0
8687,1606,1606,0,0
8688,485,485,0,0
8689,1693,1693,0,0
8690,1693,1693,0,0
8691,1693,1693,0,0
8692,1693,1693,0,0
8693,1693,1693,0,0
8694,1693,1693,0,0
8695,2000,2000,0,0
8696,733,733,0,0
8697,733,733,0,0
8698,1606,1606,0,0
8699,1606,1606,0,0
8700,1606,1606,0,0
8701,1606,1606,0,0
8702,1606,1606,0,0
8703,558,558,0,0
8704,1606,1606,0,0
8705,733,733,0,0
8706,1421,1421,0,0
8707,1421,1421,0,0
8708,650,650,0,0
8709,650,650,0,0
8710,650,650,0,0
8711,650,650,0,0
8712,650,650,0,0
8713,1423,1423,0,0
8714,1423,1423,0,0
8715,1423,1423,0,0
8716,485,485,0,0
8717,485,485,0,0
8718,1914,1914,0,0
8719,1714,1714,0,0
8720,1418,1418,0,0
8721,1420,1420,0,0
8722,1420,1420,0,0
8723,1420,1420,0,0
8724,1420,1420,0,0
8725,650,650,0,0
8726,650,650,0,0
8727,1418,1418,0,0
8728,1418,1418,0,0
8729,1418,1418,0,0
8730,1714,1714,0,0
8731,1420,1420,0,0
