node_id,lon,lat
1827,-122.2766133,37.7880856
1828,-122.2753474,37.78766715
1829,-122.2718309,37.7826712
1830,-122.276732,37.788529600000004
1831,-122.2711353,37.78322885
1832,-122.2752117,37.7824834
1833,-122.271364,37.7847229
1834,-122.2732181,37.782560366666665
1835,-122.271968,37.7853683
1836,-122.2785487,37.78480485
1837,-122.2492533,37.75763225
1838,-122.2495165,37.7571024
1839,-122.2523249,37.759311000000004
1840,-122.2508569,37.75566755
1841,-122.2511934,37.75516233333333
1842,-122.2497282,37.75508176666667
1843,-122.2492949,37.756872
1844,-122.2630532,37.779929
1845,-122.2509676,37.75852798333333
1846,-122.2981768,37.7843445
1847,-122.2837288,37.7817421
1848,-122.2956487,37.77954295
1849,-122.2766212,37.78339536666667
1850,-122.2429866,37.7621507
1851,-122.2872301,37.76495075
1852,-122.2818505,37.78465955
1853,-122.2626676,37.761917999999994
1854,-122.2632382,37.7609925
1855,-122.2730738,37.7649879
1856,-122.2983028,37.782849549999995
1857,-122.2755295,37.78971315
1858,-122.2868642,37.76530756666667
1859,-122.2877101,37.7656904
1860,-122.2917021,37.7716287
1861,-122.2909354,37.7714968
1862,-122.2917811,37.7707681
1863,-122.2909546,37.7708846
1864,-122.2917504,37.77110315
1865,-122.2398444,37.767643250000006
1866,-122.2390757,37.7671858
1867,-122.2304184,37.7535942
1868,-122.2972343,37.784312
1869,-122.3082031,37.7880436
1870,-122.278145,37.770822779999996
1871,-122.2430628,37.76653725
1872,-122.2428054,37.76675095
1873,-122.2789305,37.776894999999996
1874,-122.2783448,37.77055216666667
1875,-122.2768596,37.7708199
1876,-122.253254,37.777606633333335
1877,-122.2772619,37.77239016666667
1878,-122.2827678,37.77743942857143
1879,-122.2455643,37.76474963333334
1880,-122.2793255,37.7697951
1881,-122.252397,37.7780875
1882,-122.2812468,37.776985100000005
1883,-122.2772353,37.77521125
1884,-122.2775582,37.7762722
1885,-122.2773561,37.7733439
1886,-122.2444429,37.76211503333334
1887,-122.2449028,37.7625269
1888,-122.2845151,37.7794753
1889,-122.2841483,37.7771099
1890,-122.265709,37.783531366666665
1891,-122.2766253,37.7776467
1892,-122.2766139,37.777984
1893,-122.2710308,37.7840195
1894,-122.2734145,37.78628668
1895,-122.253437,37.7776857
1896,-122.2758502,37.77863525
1897,-122.274866,37.779267250000004
1898,-122.3006713,37.78828583
1899,-122.3006463,37.78757276666667
1900,-122.3006153,37.7879468
1901,-122.2993097,37.7872184
1902,-122.2987877,37.78711403
1903,-122.295652,37.78978695
1904,-122.2944065,37.789832200000006
1905,-122.2996988,37.787134249999994
1906,-122.3082826,37.787088600000004
1907,-122.2752163,37.788745950000006
1908,-122.2727465,37.780246700000006
1909,-122.3037207,37.7836982
1910,-122.2872057,37.7680191
1911,-122.2805876,37.77153106666666
1912,-122.3014038,37.7830127
1913,-122.2745717,37.7762915
1914,-122.2761566,37.776238533333334
1915,-122.2771644,37.778779416666666
1916,-122.3061543,37.788986566666665
1917,-122.2985798,37.78465
1918,-122.3003504,37.787928199999996
1919,-122.2981384,37.78780955
1920,-122.3001647,37.7739378
1921,-122.2982985,37.784063
1922,-122.2709231,37.7851324
1923,-122.2753642,37.786220150000005
1924,-122.2864704,37.77935813333334
1925,-122.2858062,37.7793419
1926,-122.285774,37.7796335
1927,-122.2909755,37.77939435
1928,-122.2839315,37.7851317
1929,-122.2844941,37.779980800000004
1930,-122.2902878,37.78729871666667
1931,-122.29007,37.78834298
1932,-122.279854,37.771512066666666
1933,-122.291542,37.77926435
1934,-122.2912783,37.7789944
1935,-122.2919828,37.78265865
1936,-122.2966633,37.783370033333334
1937,-122.277882,37.771464800000004
1938,-122.2793903,37.76863856666667
1939,-122.2793535,37.76920558
1940,-122.2913518,37.78000275
1941,-122.2784963,37.769726860000006
1942,-122.2870983,37.768727500000004
1943,-122.2873412,37.768400400000004
1944,-122.2881465,37.7671966
1945,-122.257253,37.77581383333333
1946,-122.3080801,37.78975775
1947,-122.2893508,37.77964165
1948,-122.2885608,37.77962945
1949,-122.2887273,37.77859675
1950,-122.2926935,37.7751248
1951,-122.2867651,37.777158549999996
1952,-122.2878485,37.78860215
1953,-122.292966,37.78642186666667
1954,-122.3014397,37.78768665
1955,-122.2766846,37.79022795
1956,-122.2725465,37.78407785
1957,-122.2826906,37.78281
1958,-122.2826813,37.7834868
1959,-122.2498904,37.757933449999996
1960,-122.2503513,37.758181449999995
1961,-122.2748184,37.7798308
1962,-122.2499485,37.7547593
1963,-122.2507372,37.755198199999995
1964,-122.2463701,37.758079900000006
1965,-122.2925931,37.771995399999994
1966,-122.3003157,37.7729368
1967,-122.2762972,37.77722105
1968,-122.2758852,37.777658
1969,-122.2774241,37.77727578333333
1970,-122.2767178,37.77553616666666
1971,-122.2745638,37.77816885
1972,-122.2773737,37.77315615
1973,-122.2780279,37.77241035
1974,-122.2763098,37.7714302
1975,-122.2830937,37.77159025
1976,-122.2832106,37.77702596666666
1977,-122.2864795,37.7764069
1978,-122.2844785,37.776813000000004
1979,-122.2583004,37.7732636
1980,-122.2629413,37.770939920000004
1981,-122.2745536,37.77714533
1982,-122.2535181,37.77732185
1983,-122.2633957,37.778342800000004
1984,-122.2495097,37.770210500000005
1985,-122.2347746,37.769083550000005
1986,-122.2393015,37.76903553333333
1987,-122.2394629,37.76836965
1988,-122.2399165,37.7684269
1989,-122.239381,37.76682245
1990,-122.2414106,37.766690000000004
1991,-122.2741276,37.7761928
1992,-122.2425172,37.7674645
1993,-122.2436226,37.765403649999996
1994,-122.2451146,37.7667452
1995,-122.310093,37.7882052
1996,-122.2354036,37.767025
1997,-122.2271831,37.7593458
1998,-122.2362731,37.76143105
1999,-122.2440177,37.7624133
2000,-122.2728108,37.775103900000005
2001,-122.2396386,37.766266099999996
2002,-122.2398748,37.766383399999995
2003,-122.2411465,37.766413566666664
2004,-122.2519317,37.7590634
2005,-122.2521684,37.7591921
2006,-122.2450042,37.771617500000005
2007,-122.2778942,37.788637449999996
2008,-122.2997056,37.772014549999994
2009,-122.2993946,37.772308
2010,-122.2986494,37.7723532
2011,-122.2992592,37.775578466666666
2012,-122.2990279,37.772702699999996
2013,-122.2827713,37.77552315
2014,-122.2470381,37.7691351
2015,-122.2261682,37.75834505
2016,-122.2257463,37.75805725
2017,-122.2782616,37.78972815
2018,-122.2948551,37.78019505
2019,-122.2960965,37.7802869
2020,-122.299749,37.78309566666667
2021,-122.3011323,37.783137749999995
2022,-122.2594591,37.7623301
2023,-122.2978882,37.787842233333336
2024,-122.2322556,37.75643726
2025,-122.2785314,37.78930535
2026,-122.293596,37.783145999999995
2027,-122.252326,37.768385466666665
2028,-122.2944887,37.7890354
2029,-122.2507483,37.75894965
2030,-122.2779357,37.78504875
2031,-122.2573656,37.76658275
2032,-122.2805209,37.7776826
2033,-122.2983848,37.782042399999995
2034,-122.291858,37.78027613333334
2035,-122.2926766,37.7806982
2036,-122.2924226,37.78030713333333
2037,-122.2923541,37.781175733333335
2038,-122.2797604,37.79131675
2039,-122.2795259,37.78976195
2040,-122.2803257,37.77732
2041,-122.2819873,37.7905618
2042,-122.2777528,37.7847003
2043,-122.2828678,37.7913748
2044,-122.2828555,37.79049045
2045,-122.2963553,37.7858192
2046,-122.2980449,37.78598715
2047,-122.2861135,37.77032525
2048,-122.2356012,37.769991233333336
2049,-122.2400574,37.760136900000006
2050,-122.2879108,37.77963485
2051,-122.2843802,37.7872206
2052,-122.2878892,37.7799341
2053,-122.2758946,37.7714206
2054,-122.2333874,37.751819
2055,-122.2917037,37.78392015
2056,-122.2794376,37.77253595
2057,-122.2417797,37.76375925
2058,-122.233899,37.7688403
2059,-122.2822062,37.77986465
2060,-122.2825099,37.77157725
2061,-122.2823004,37.77538225
2062,-122.2976272,37.7887494
2063,-122.2880937,37.766554066666664
2064,-122.2809253,37.77979705
2065,-122.258666,37.7726404
2066,-122.2354599,37.751417950000004
2067,-122.2425938,37.76720615
2068,-122.2341192,37.75629055
2069,-122.233145,37.757170099999996
2070,-122.2258054,37.7638079
2071,-122.237644,37.758649399999996
2072,-122.2753097,37.777144299999996
2073,-122.2771886,37.77822645
2074,-122.2390785,37.76883543333333
2075,-122.2402526,37.7672915
2076,-122.2374125,37.7705634
2077,-122.300495,37.7739831
2078,-122.233367,37.7557456
2079,-122.2390465,37.7510058
2080,-122.2434316,37.7620818
2081,-122.2362596,37.750702966666665
2082,-122.2895139,37.778616666666665
