start_nid,end_nid,link_type,length,lanes,maxspeed,geometry,maxmph,fft,link_id
19,484,secondary,108.92999999999999,1,25,"LINESTRING(-122.2727769 37.772307, -122.2727917999999931 37.7718299000000002, -122.2728167 37.7713279)",25,9.748862648,3826
484,19,secondary,108.93,1,25,"LINESTRING(-122.2728167 37.7713279, -122.2728115999999972 37.7714301999999975, -122.2727769 37.772307)",25,9.748862648,3827
2072,634,residential,108.953,1,25,"LINESTRING(-122.27530973333334 37.777144299999996, -122.2754628 37.7762204)",25,9.750921069,3828
634,2072,residential,108.953,1,25,"LINESTRING(-122.2754628 37.7762204, -122.27530973333334 37.777144299999996)",25,9.750921069,3829
2067,386,residential,108.95599999999999,1,25,"LINESTRING(-122.24259380000001 37.76720615, -122.2424522999999965 37.7672517999999968, -122.2419242 37.7680357)",25,9.751189558732131,3830
386,2067,residential,108.956,1,25,"LINESTRING(-122.2419242 37.7680357, -122.2423842999999977 37.7673530000000000, -122.24259380000001 37.76720615)",25,9.751189558732133,3831
122,704,primary,108.98400000000001,1,25,"LINESTRING(-122.2646922 37.7711209, -122.2653100999999936 37.7711398000000003, -122.2659314 37.7711543)",25,9.753695463020511,3832
704,122,primary,108.98400000000001,1,25,"LINESTRING(-122.2659314 37.7711543, -122.2658459000000022 37.7711522999999971, -122.2646922 37.7711209)",25,9.753695463020511,3833
623,221,residential,109.03,1,25,"LINESTRING(-122.2632579 37.7758393, -122.2620194 37.7757833)",25,9.757812305779987,3834
221,623,residential,109.03,1,25,"LINESTRING(-122.2620194 37.7757833, -122.2632579 37.7758393)",25,9.757812305779987,3835
676,103,tertiary,109.073,1,25,"LINESTRING(-122.2581798 37.7686279, -122.2575802 37.7694867)",25,9.761660658794282,3836
103,676,tertiary,109.073,1,25,"LINESTRING(-122.2575802 37.7694867, -122.2581798 37.7686279)",25,9.761660658794282,3837
2019,1590,tertiary,109.12299999999999,1,25,"LINESTRING(-122.29609645 37.7802869, -122.2961921999999930 37.7803247000000013, -122.2969655999999929 37.7803642000000011, -122.2970631999999966 37.7803669999999983, -122.2973318 37.7803481)",25,9.766135487880671,3838
685,451,residential,109.12299999999999,1,25,"LINESTRING(-122.250402 37.7751009, -122.2504566000000068 37.7750182999999993, -122.2509928 37.7742378)",25,9.766135487880671,3839
451,685,residential,109.12299999999999,1,25,"LINESTRING(-122.2509928 37.7742378, -122.2505574000000053 37.7748660000000029, -122.250402 37.7751009)",25,9.766135487880671,3840
1590,2019,tertiary,109.135,1,25,"LINESTRING(-122.2973318 37.7803481, -122.2972177999999985 37.7803210000000007, -122.2970837999999958 37.7803053000000020, -122.2964116999999931 37.7802714999999978, -122.29609645 37.7802869)",25,9.767209446861406,3841
694,1515,tertiary,109.247,1,25,"LINESTRING(-122.2353868 37.7605512, -122.2363737 37.7611483)",25,9.777233064014917,3842
1515,694,tertiary,109.247,1,25,"LINESTRING(-122.2363737 37.7611483, -122.2353868 37.7605512)",25,9.777233064014917,3843
172,171,residential,109.268,1,25,"LINESTRING(-122.2364524 37.7688783, -122.2365111000000013 37.7688060999999990, -122.2371258 37.7680523)",25,9.779112492,3844
171,172,residential,109.268,1,25,"LINESTRING(-122.2371258 37.7680523, -122.2366185000000058 37.7686739999999972, -122.2364524 37.7688783)",25,9.779112492,3845
663,493,residential,109.28200000000001,1,25,"LINESTRING(-122.2494191 37.7625527, -122.2500122 37.761689)",25,9.780365444,3846
493,663,residential,109.28200000000001,1,25,"LINESTRING(-122.2500122 37.761689, -122.2494191 37.7625527)",25,9.780365444,3847
615,106,residential,109.309,1,25,"LINESTRING(-122.2539539 37.766789, -122.2538961999999998 37.7668719999999993, -122.2533538 37.76765)",25,9.782781852082039,3848
106,615,residential,109.309,1,25,"LINESTRING(-122.2533538 37.76765, -122.2536955000000063 37.7671607999999992, -122.2539539 37.766789)",25,9.782781852082039,3849
216,465,residential,109.344,1,25,"LINESTRING(-122.2622735 37.7692258, -122.2623557000000005 37.7692290000000028, -122.2635167 37.7692584)",25,9.785914232442511,3850
465,216,residential,109.344,1,25,"LINESTRING(-122.2635167 37.7692584, -122.2634333000000026 37.7692533000000026, -122.2622735 37.7692258)",25,9.785914232442511,3851
351,174,tertiary,109.362,1,25,"LINESTRING(-122.2608845 37.7728732, -122.2598895999999939 37.7728474000000034, -122.2597851000000020 37.7728447000000003, -122.2596409 37.7728414)",25,9.787525171,3852
174,351,tertiary,109.362,1,25,"LINESTRING(-122.2596409 37.7728414, -122.2597243999999961 37.7728431000000029, -122.2597851000000020 37.7728447000000003, -122.2608845 37.7728732)",25,9.787525171,3853
220,622,secondary,109.396,1,25,"LINESTRING(-122.2620569 37.774757, -122.2625685000000004 37.7747712999999976, -122.2633008 37.7747919)",25,9.790568054692356,3854
622,220,secondary,109.39600000000002,1,25,"LINESTRING(-122.2633008 37.7747919, -122.2632179999999948 37.7747894999999971, -122.2620569 37.774757)",25,9.790568054692358,3855
126,460,residential,109.433,1,25,"LINESTRING(-122.2643704 37.7778708, -122.2631276 37.7778104)",25,9.793879428216284,3856
460,126,residential,109.433,1,25,"LINESTRING(-122.2631276 37.7778104, -122.2643704 37.7778708)",25,9.793879428216284,3857
369,220,secondary,109.437,1,25,"LINESTRING(-122.2608132 37.7747098, -122.2620569 37.774757)",25,9.794237414543195,3858
220,369,secondary,109.437,1,25,"LINESTRING(-122.2620569 37.774757, -122.2608132 37.7747098)",25,9.794237414543195,3859
468,516,residential,109.46,1,25,"LINESTRING(-122.2553943 37.7662804, -122.2554319000000049 37.7662254999999973, -122.2559871 37.7654147)",25,9.796295835922933,3860
516,468,residential,109.46000000000001,1,25,"LINESTRING(-122.2559871 37.7654147, -122.2559497999999962 37.7654691999999983, -122.2553943 37.7662804)",25,9.796295835922935,3861
121,465,residential,109.479,1,25,"LINESTRING(-122.2647616 37.7692822, -122.2646758000000062 37.7692772999999988, -122.2635167 37.7692584)",25,9.797996270975762,3862
465,121,residential,109.47900000000001,1,25,"LINESTRING(-122.2635167 37.7692584, -122.2636042999999972 37.7692638999999986, -122.2647616 37.7692822)",25,9.797996270975762,3863
81,82,residential,109.485,1,25,"LINESTRING(-122.2604817 37.7684982, -122.2604410000000001 37.7685567999999989, -122.2598825 37.7693614)",25,9.798533250466129,3864
82,81,residential,109.485,1,25,"LINESTRING(-122.2598825 37.7693614, -122.2599400000000003 37.7692787000000010, -122.2604817 37.7684982)",25,9.798533250466129,3865
423,639,residential,109.487,1,25,"LINESTRING(-122.2524238 37.773735, -122.2530152 37.7728684)",25,9.798712243629584,3866
639,423,residential,109.487,1,25,"LINESTRING(-122.2530152 37.7728684, -122.2524238 37.773735)",25,9.798712243629584,3867
520,425,residential,109.497,1,25,"LINESTRING(-122.2513456 37.7721397, -122.2507514 37.7730052)",25,9.799607209446862,3868
425,520,residential,109.497,1,25,"LINESTRING(-122.2507514 37.7730052, -122.2513456 37.7721397)",25,9.799607209446862,3869
351,219,tertiary,109.54599999999999,1,25,"LINESTRING(-122.2608845 37.7728732, -122.2611122999999935 37.7728788000000009, -122.2621304 37.7728993)",25,9.803992541951523,3870
219,351,tertiary,109.546,1,25,"LINESTRING(-122.2621304 37.7728993, -122.2618564999999933 37.7728937999999985, -122.2608845 37.7728732)",25,9.803992541951523,3871
656,640,residential,109.54899999999999,1,25,"LINESTRING(-122.2527845 37.7716366, -122.252187 37.7725012)",25,9.804261031696706,3872
640,656,residential,109.54899999999999,1,25,"LINESTRING(-122.252187 37.7725012, -122.2527845 37.7716366)",25,9.804261031696706,3873
662,470,tertiary,109.58,1,25,"LINESTRING(-122.2522671 37.7637951, -122.2516738 37.7646618)",25,9.807035425730268,3874
470,662,tertiary,109.58,1,25,"LINESTRING(-122.2516738 37.7646618, -122.2522671 37.7637951)",25,9.807035425730268,3875
424,451,residential,109.6,1,25,"LINESTRING(-122.2515876 37.7733715, -122.2509928 37.7742378)",25,9.808825357364823,3876
451,424,residential,109.6,1,25,"LINESTRING(-122.2509928 37.7742378, -122.2515876 37.7733715)",25,9.808825357364823,3877
2019,2018,tertiary,109.60300000000001,1,25,"LINESTRING(-122.29609645 37.7802869, -122.2960108000000048 37.7802514999999985, -122.2956372000000016 37.7802343999999977, -122.2952449999999942 37.7801988000000009, -122.2949914999999947 37.7801705999999982, -122.2948551 37.78019505)",25,9.809093847110008,3878
107,668,residential,109.612,1,25,"LINESTRING(-122.2504732 37.7663997, -122.2498763 37.7672652)",25,9.809899316345556,3879
668,107,residential,109.612,1,25,"LINESTRING(-122.2498763 37.7672652, -122.2504732 37.7663997)",25,9.809899316345556,3880
81,80,residential,109.63000000000001,1,25,"LINESTRING(-122.2604817 37.7684982, -122.2610781 37.7676323)",25,9.811510254816657,3881
80,81,residential,109.63000000000001,1,25,"LINESTRING(-122.2610781 37.7676323, -122.2604817 37.7684982)",25,9.811510254816657,3882
1695,1597,service,109.632,1,25,"LINESTRING(-122.2947189 37.7818036, -122.2959646 37.781855)",25,9.811689247980112,3883
1597,1695,service,109.632,1,25,"LINESTRING(-122.2959646 37.781855, -122.2947189 37.7818036)",25,9.811689247980112,3884
429,642,residential,109.634,1,25,"LINESTRING(-122.2441726 37.7701451, -122.2447735 37.7692811)",25,9.811868241143568,3885
642,429,residential,109.634,1,25,"LINESTRING(-122.2447735 37.7692811, -122.2441726 37.7701451)",25,9.811868241143568,3886
108,690,residential,109.641,1,25,"LINESTRING(-122.2475912 37.7651454, -122.2473561999999987 37.7654958999999977, -122.2473231000000027 37.7655764000000005, -122.2470243 37.7660224)",25,9.812494717215662,3887
690,108,residential,109.641,1,25,"LINESTRING(-122.2470243 37.7660224, -122.2470789000000053 37.7659408000000028, -122.2473231000000027 37.7655764000000005, -122.2475912 37.7651454)",25,9.812494717215662,3888
350,219,tertiary,109.643,1,25,"LINESTRING(-122.2633772 37.7729312, -122.2632911999999976 37.7729289999999978, -122.2624480000000062 37.7729074000000011, -122.2621304 37.7728993)",25,9.812673710379118,3889
219,350,tertiary,109.643,1,25,"LINESTRING(-122.2621304 37.7728993, -122.2623791000000040 37.7729056000000014, -122.2624480000000062 37.7729074000000011, -122.2633772 37.7729312)",25,9.812673710379118,3890
91,92,residential,109.645,1,25,"LINESTRING(-122.2538615 37.7732336, -122.253264 37.7740992)",25,9.812852703542573,3891
92,91,residential,109.645,1,25,"LINESTRING(-122.253264 37.7740992, -122.2538615 37.7732336)",25,9.812852703542573,3892
104,646,residential,109.649,1,25,"LINESTRING(-122.2558805 37.7687473, -122.2564701 37.7678783)",25,9.813210689869484,3893
646,104,residential,109.649,1,25,"LINESTRING(-122.2564701 37.7678783, -122.2558805 37.7687473)",25,9.813210689869484,3894
2018,2019,tertiary,109.67999999999999,1,25,"LINESTRING(-122.2948551 37.78019505, -122.2949414999999931 37.7802390000000017, -122.2949813000000034 37.7802416999999977, -122.2951117000000067 37.7802507000000034, -122.2953636999999958 37.7802817999999974, -122.2957873999999947 37.7803042999999974, -122.29609645 37.7802869)",25,9.815985083903046,3895
475,476,secondary,109.68,1,25,"LINESTRING(-122.2463067 37.760076, -122.2460044000000039 37.7604357000000022, -122.2458010000000002 37.7606776000000011, -122.2457222999999971 37.7607713000000018, -122.2457105999999953 37.7607852000000008, -122.245616 37.7608974)",25,9.815985083903046,3896
476,475,secondary,109.68,1,25,"LINESTRING(-122.245616 37.7608974, -122.2456623000000064 37.7608400000000017, -122.2457105999999953 37.7607852000000008, -122.2457222999999971 37.7607713000000018, -122.2458010000000002 37.7606776000000011, -122.2463067 37.760076)",25,9.815985083903046,3897
646,467,residential,109.681,1,25,"LINESTRING(-122.2564701 37.7678783, -122.2570707 37.7670137)",25,9.816074580484774,3898
467,646,residential,109.681,1,25,"LINESTRING(-122.2570707 37.7670137, -122.2564701 37.7678783)",25,9.816074580484774,3899
382,381,residential,109.689,1,25,"LINESTRING(-122.2465598 37.7613112, -122.247158 37.7604455)",25,9.816790553138595,3900
381,382,residential,109.689,1,25,"LINESTRING(-122.247158 37.7604455, -122.2465598 37.7613112)",25,9.816790553138595,3901
102,218,tertiary,109.694,1,25,"LINESTRING(-122.2609545 37.7710313, -122.2622019 37.7710619)",25,9.817238036047234,3902
218,102,tertiary,109.694,1,25,"LINESTRING(-122.2622019 37.7710619, -122.2609545 37.7710313)",25,9.817238036047234,3903
489,645,residential,109.698,1,25,"LINESTRING(-122.2582643 37.765279, -122.2576663 37.7661449)",25,9.817596022374145,3904
645,489,residential,109.698,1,25,"LINESTRING(-122.2576663 37.7661449, -122.2582643 37.765279)",25,9.817596022374145,3905
384,383,residential,109.723,1,25,"LINESTRING(-122.245356 37.7630442, -122.2454129000000052 37.7629609000000031, -122.245955 37.7621785)",25,9.819833437,3906
383,384,residential,109.723,1,25,"LINESTRING(-122.245955 37.7621785, -122.2459132000000039 37.7622369999999989, -122.245356 37.7630442)",25,9.819833437,3907
638,422,tertiary,109.748,1,25,"LINESTRING(-122.2547338 37.7736104, -122.2541357 37.7744768)",25,9.822070851460536,3908
422,638,tertiary,109.748,1,25,"LINESTRING(-122.2541357 37.7744768, -122.2547338 37.7736104)",25,9.822070851460536,3909
1291,2040,service,109.752,1,25,"LINESTRING(-122.2801776 37.7783036, -122.2802178999999967 37.7775754000000035, -122.28032565000001 37.77732)",25,9.822428837787445,3910
2040,1291,service,109.752,1,25,"LINESTRING(-122.28032565000001 37.77732, -122.2802159999999958 37.7774532999999977, -122.2801776 37.7783036)",25,9.822428837787445,3911
450,423,residential,109.768,1,25,"LINESTRING(-122.2518257 37.7746016, -122.2524238 37.773735)",25,9.823860783,3912
58,59,residential,109.768,1,25,"LINESTRING(-122.2484696 37.7720161, -122.2478715 37.7728827)",25,9.823860783,3913
423,450,residential,109.768,1,25,"LINESTRING(-122.2524238 37.773735, -122.2518257 37.7746016)",25,9.823860783,3914
59,58,residential,109.768,1,25,"LINESTRING(-122.2478715 37.7728827, -122.2484696 37.7720161)",25,9.823860783,3915
655,638,tertiary,109.77199999999999,1,25,"LINESTRING(-122.2553359 37.7727455, -122.2547338 37.7736104)",25,9.824218769,3916
638,655,tertiary,109.77199999999999,1,25,"LINESTRING(-122.2547338 37.7736104, -122.2553359 37.7727455)",25,9.824218769,3917
172,173,residential,109.775,1,25,"LINESTRING(-122.2364524 37.7688783, -122.2363948999999934 37.7689474000000018, -122.2358928000000020 37.7695506000000023, -122.2358317999999997 37.7696210000000008, -122.2357644 37.7697022)",25,9.824487259167185,3918
173,172,residential,109.775,1,25,"LINESTRING(-122.2357644 37.7697022, -122.2358219000000048 37.7696323999999990, -122.2358317999999997 37.7696210000000008, -122.2358928000000020 37.7695506000000023, -122.2364524 37.7688783)",25,9.824487259167185,3919
1979,1536,service,109.776,1,25,"LINESTRING(-122.25830035 37.7732636, -122.2583216 37.7724909)",25,9.824576755748913,3920
1536,1979,service,109.776,1,25,"LINESTRING(-122.2583216 37.7724909, -122.25830035 37.7732636)",25,9.824576755748913,3921
662,492,tertiary,109.79299999999999,1,25,"LINESTRING(-122.2522671 37.7637951, -122.2528678 37.7629294)",25,9.826098197638284,3922
492,662,tertiary,109.79299999999999,1,25,"LINESTRING(-122.2528678 37.7629294, -122.2522671 37.7637951)",25,9.826098197638284,3923
479,2076,secondary,109.797,5,25,"LINESTRING(-122.2381674 37.7697744, -122.2381072999999958 37.7698459000000000, -122.2379485000000017 37.7700354999999988, -122.2379281000000049 37.7700597999999985, -122.2378458000000023 37.7701566000000000, -122.2377697000000012 37.7702472000000000, -122.2375739999999951 37.7704789000000005, -122.2375552000000027 37.7705010999999971, -122.2374125 37.7705634)",25,9.826456183965195,3924
2076,479,secondary,109.79699999999998,5,25,"LINESTRING(-122.2374125 37.7705634, -122.2375279000000035 37.7705332999999968, -122.2375552000000027 37.7705010999999971, -122.2375739999999951 37.7704789000000005, -122.2377697000000012 37.7702472000000000, -122.2378458000000023 37.7701566000000000, -122.2379281000000049 37.7700597999999985, -122.2379485000000017 37.7700354999999988, -122.2381674 37.7697744)",25,9.826456183965195,3925
80,79,residential,109.8,1,25,"LINESTRING(-122.2610781 37.7676323, -122.2616776 37.766766)",25,9.826724673710379,3926
79,80,residential,109.8,1,25,"LINESTRING(-122.2616776 37.766766, -122.2610781 37.7676323)",25,9.826724673710379,3927
105,517,residential,109.821,1,25,"LINESTRING(-122.2541967 37.7680148, -122.2547981 37.7671491)",25,9.828604101926663,3928
517,105,residential,109.821,1,25,"LINESTRING(-122.2547981 37.7671491, -122.2541967 37.7680148)",25,9.828604101926663,3929
421,448,residential,109.827,1,25,"LINESTRING(-122.2550034 37.7748603, -122.2548319999999933 37.7751080999999971, -122.2544039 37.7757269)",25,9.829141081,3930
448,421,residential,109.827,1,25,"LINESTRING(-122.2544039 37.7757269, -122.2544469000000049 37.7756647000000001, -122.2550034 37.7748603)",25,9.829141081,3931
221,370,residential,109.83700000000002,1,25,"LINESTRING(-122.2620194 37.7757833, -122.2618348999999967 37.7757737000000020, -122.2610061999999971 37.7757417999999987, -122.2607714 37.7757321)",25,9.830036047234309,3932
370,221,residential,109.83700000000002,1,25,"LINESTRING(-122.2607714 37.7757321, -122.2608603999999985 37.7757357999999996, -122.2610061999999971 37.7757417999999987, -122.2620194 37.7757833)",25,9.830036047234309,3933
124,125,residential,109.84,1,25,"LINESTRING(-122.2645078 37.7758949, -122.2644387 37.7768812)",25,9.830304537,3934
125,124,residential,109.84,1,25,"LINESTRING(-122.2644387 37.7768812, -122.2645078 37.7758949)",25,9.830304537,3935
464,121,residential,109.85000000000001,1,25,"LINESTRING(-122.2660105 37.7693166, -122.2647616 37.7692822)",25,9.831199503,3936
121,464,residential,109.85000000000001,1,25,"LINESTRING(-122.2647616 37.7692822, -122.2660105 37.7693166)",25,9.831199503,3937
661,488,tertiary,109.869,1,25,"LINESTRING(-122.259374 37.7668867, -122.2599742 37.76602)",25,9.832899937849596,3938
488,661,tertiary,109.869,1,25,"LINESTRING(-122.2599742 37.76602, -122.259374 37.7668867)",25,9.832899937849596,3939
623,419,residential,109.86999999999999,1,25,"LINESTRING(-122.2632579 37.7758393, -122.2631985999999955 37.7766877999999977, -122.2631835 37.7768254)",25,9.832989434431322,3940
419,623,residential,109.86999999999999,1,25,"LINESTRING(-122.2631835 37.7768254, -122.2631963999999982 37.7767470000000003, -122.2632579 37.7758393)",25,9.832989434431322,3941
452,425,residential,109.876,1,25,"LINESTRING(-122.2501519 37.7738723, -122.2507514 37.7730052)",25,9.833526414,3942
425,452,residential,109.876,1,25,"LINESTRING(-122.2507514 37.7730052, -122.2501519 37.7738723)",25,9.833526414,3943
82,83,residential,109.884,1,25,"LINESTRING(-122.2598825 37.7693614, -122.2598232999999937 37.7694454000000022, -122.2592893 37.7702312)",25,9.834242386575513,3944
83,82,residential,109.88400000000001,1,25,"LINESTRING(-122.2592893 37.7702312, -122.2596374999999966 37.7697087999999965, -122.2598825 37.7693614)",25,9.834242386575514,3945
468,517,residential,109.89599999999999,1,25,"LINESTRING(-122.2553943 37.7662804, -122.2553525000000008 37.7663411999999994, -122.2550499000000030 37.7667822000000015, -122.2550032999999985 37.7668511999999978, -122.2547981 37.7671491)",25,9.835316345556246,3946
517,468,residential,109.89600000000002,1,25,"LINESTRING(-122.2547981 37.7671491, -122.2549843999999979 37.7668777000000020, -122.2550032999999985 37.7668511999999978, -122.2550499000000030 37.7667822000000015, -122.2553943 37.7662804)",25,9.835316345556247,3947
321,320,residential,109.899,1,25,"LINESTRING(-122.2822104 37.777363, -122.2822479 37.7763751)",25,9.835584835,3948
320,321,residential,109.899,1,25,"LINESTRING(-122.2822479 37.7763751, -122.2822104 37.777363)",25,9.835584835,3949
87,86,residential,109.905,1,25,"LINESTRING(-122.256439 37.7743536, -122.2570392 37.7734865)",25,9.836121814791797,3950
86,87,residential,109.905,1,25,"LINESTRING(-122.2570392 37.7734865, -122.256439 37.7743536)",25,9.836121814791797,3951
617,618,residential,109.90599999999999,1,25,"LINESTRING(-122.2511102 37.7709073, -122.2505114 37.771775)",25,9.836211311373523,3952
618,617,residential,109.90599999999999,1,25,"LINESTRING(-122.2505114 37.771775, -122.2511102 37.7709073)",25,9.836211311373523,3953
93,92,residential,109.918,1,25,"LINESTRING(-122.2526672 37.7749679, -122.253264 37.7740992)",25,9.837285270354258,3954
92,93,residential,109.918,1,25,"LINESTRING(-122.253264 37.7740992, -122.2526672 37.7749679)",25,9.837285270354258,3955
466,661,tertiary,109.925,1,25,"LINESTRING(-122.2587799 37.7677566, -122.2588202000000024 37.7676976999999994, -122.259374 37.7668867)",25,9.837911746426352,3956
661,466,tertiary,109.925,1,25,"LINESTRING(-122.259374 37.7668867, -122.2593367000000057 37.7669414000000003, -122.2587799 37.7677566)",25,9.837911746426352,3957
426,618,residential,109.931,1,25,"LINESTRING(-122.2499106 37.7726421, -122.2505114 37.771775)",25,9.838448725916718,3958
618,426,residential,109.931,1,25,"LINESTRING(-122.2505114 37.771775, -122.2499106 37.7726421)",25,9.838448725916718,3959
427,641,residential,109.935,1,25,"LINESTRING(-122.2470285 37.7713875, -122.247628 37.7705198)",25,9.838806712,3960
641,427,residential,109.935,1,25,"LINESTRING(-122.247628 37.7705198, -122.2470285 37.7713875)",25,9.838806712,3961
91,90,residential,109.937,1,25,"LINESTRING(-122.2538615 37.7732336, -122.2544636 37.772367)",25,9.838985705407085,3962
90,91,residential,109.937,1,25,"LINESTRING(-122.2544636 37.772367, -122.2538615 37.7732336)",25,9.838985705407085,3963
370,371,residential,109.941,1,25,"LINESTRING(-122.2607714 37.7757321, -122.2607660999999979 37.7758019999999988, -122.2607576999999992 37.7759132999999991, -122.2607093999999961 37.7766163000000006, -122.2607019 37.7767193)",25,9.839343691733998,3964
371,370,residential,109.941,1,25,"LINESTRING(-122.2607019 37.7767193, -122.2607074000000011 37.7766445999999974, -122.2607093999999961 37.7766163000000006, -122.2607576999999992 37.7759132999999991, -122.2607714 37.7757321)",25,9.839343691733998,3965
1800,622,secondary,109.947,2,25,"LINESTRING(-122.26454294999999 37.774836449999995, -122.2644624999999934 37.7747839999999968, -122.2638321000000019 37.7747598999999994, -122.2637521999999990 37.7747610999999992, -122.2636796000000032 37.7747622999999990, -122.2633008 37.7747919)",25,9.839880671224364,3966
612,488,tertiary,109.956,1,25,"LINESTRING(-122.2605723 37.7651515, -122.2599742 37.76602)",25,9.840686140459914,3967
488,612,tertiary,109.956,1,25,"LINESTRING(-122.2599742 37.76602, -122.2605723 37.7651515)",25,9.840686140459914,3968
636,418,residential,109.964,1,25,"LINESTRING(-122.2658637 37.7759537, -122.2658298000000059 37.7763988999999967, -122.2657946 37.7769411)",25,9.841402113113736,3969
418,636,residential,109.964,1,25,"LINESTRING(-122.2657946 37.7769411, -122.2658219000000059 37.7765020000000007, -122.2658637 37.7759537)",25,9.841402113113736,3970
207,208,residential,110.00699999999999,1,25,"LINESTRING(-122.2664611 37.7816513, -122.2668354999999991 37.7816230999999974, -122.2671200000000056 37.7816224000000034, -122.2677065 37.7816787)",25,9.845250466128029,3971
208,207,residential,110.007,1,25,"LINESTRING(-122.2677065 37.7816787, -122.2673922000000033 37.7816406999999970, -122.2671200000000056 37.7816224000000034, -122.2664611 37.7816513)",25,9.845250466,3972
106,616,residential,110.00800000000001,1,25,"LINESTRING(-122.2533538 37.76765, -122.2527577 37.7685199)",25,9.845339962709758,3973
616,106,residential,110.00800000000001,1,25,"LINESTRING(-122.2527577 37.7685199, -122.2533538 37.76765)",25,9.845339962709758,3974
79,78,residential,110.01,1,25,"LINESTRING(-122.2616776 37.766766, -122.2622786 37.7658982)",25,9.845518955873214,3975
78,79,residential,110.01,1,25,"LINESTRING(-122.2622786 37.7658982, -122.2616776 37.766766)",25,9.845518955873214,3976
868,853,residential,110.016,2,25,"LINESTRING(-122.2904143 37.7804906, -122.2891625 37.7804844)",25,9.846055935,3977
853,868,residential,110.016,2,25,"LINESTRING(-122.2891625 37.7804844, -122.2904143 37.7804906)",25,9.846055935,3978
641,657,residential,110.02400000000002,1,25,"LINESTRING(-122.247628 37.7705198, -122.2476670000000070 37.7704633999999970, -122.2482282 37.7696515)",25,9.846771908017404,3979
657,641,residential,110.02400000000002,1,25,"LINESTRING(-122.2482282 37.7696515, -122.2481676000000022 37.7697391000000025, -122.247628 37.7705198)",25,9.846771908017404,3980
124,623,residential,110.028,1,25,"LINESTRING(-122.2645078 37.7758949, -122.2632579 37.7758393)",25,9.847129894344315,3981
623,124,residential,110.028,1,25,"LINESTRING(-122.2632579 37.7758393, -122.2645078 37.7758949)",25,9.847129894344315,3982
471,677,residential,110.037,1,25,"LINESTRING(-122.2488162 37.7634205, -122.2482013 37.7642816)",25,9.847935363579865,3983
677,471,residential,110.037,1,25,"LINESTRING(-122.2482013 37.7642816, -122.2488162 37.7634205)",25,9.847935363579865,3984
642,658,residential,110.037,1,25,"LINESTRING(-122.2447735 37.7692811, -122.2453703 37.7684112)",25,9.847935363579865,3985
658,642,residential,110.037,1,25,"LINESTRING(-122.2453703 37.7684112, -122.2447735 37.7692811)",25,9.847935363579865,3986
667,107,residential,110.07300000000001,1,25,"LINESTRING(-122.2510715 37.7655301, -122.2504732 37.7663997)",25,9.851157240522065,3987
107,667,residential,110.07300000000001,1,25,"LINESTRING(-122.2504732 37.7663997, -122.2510715 37.7655301)",25,9.851157240522065,3988
103,683,tertiary,110.074,1,25,"LINESTRING(-122.2575802 37.7694867, -122.2569788 37.770355)",25,9.851246737103791,3989
683,103,tertiary,110.074,1,25,"LINESTRING(-122.2569788 37.770355, -122.2575802 37.7694867)",25,9.851246737103791,3990
386,387,residential,110.079,1,25,"LINESTRING(-122.2419242 37.7680357, -122.2413241 37.7689046)",25,9.85169422,3991
387,386,residential,110.079,1,25,"LINESTRING(-122.2413241 37.7689046, -122.2419242 37.7680357)",25,9.85169422,3992
454,427,residential,110.087,1,25,"LINESTRING(-122.2464277 37.7722562, -122.2470285 37.7713875)",25,9.852410192666254,3993
427,454,residential,110.087,1,25,"LINESTRING(-122.2470285 37.7713875, -122.2464277 37.7722562)",25,9.852410192666254,3994
388,389,residential,110.08800000000001,1,25,"LINESTRING(-122.2407153 37.7697656, -122.2401284 37.7706402)",25,9.852499689247981,3995
389,388,residential,110.08800000000001,1,25,"LINESTRING(-122.2401284 37.7706402, -122.2407153 37.7697656)",25,9.852499689247981,3996
418,459,residential,110.089,1,25,"LINESTRING(-122.2657946 37.7769411, -122.2657222 37.7779295)",25,9.852589185829709,3997
459,418,residential,110.089,1,25,"LINESTRING(-122.2657222 37.7779295, -122.2657946 37.7769411)",25,9.852589185829709,3998
115,209,residential,110.08999999999999,1,25,"LINESTRING(-122.2690496 37.7820184, -122.2692160000000001 37.7821465999999972, -122.2693072000000001 37.7822261999999967, -122.2694199000000026 37.7823443999999995, -122.2695389999999946 37.7825175999999985, -122.2696377000000041 37.7826110999999969, -122.2698545 37.7827672)",25,9.852678682411435,3999
453,426,residential,110.09,1,25,"LINESTRING(-122.2493111 37.7735114, -122.2499106 37.7726421)",25,9.852678682411437,4000
426,453,residential,110.09,1,25,"LINESTRING(-122.2499106 37.7726421, -122.2493111 37.7735114)",25,9.852678682411437,4001
209,115,residential,110.09,1,25,"LINESTRING(-122.2698545 37.7827672, -122.2697363000000053 37.7826905000000011, -122.2696377000000041 37.7826110999999969, -122.2695389999999946 37.7825175999999985, -122.2694199000000026 37.7823443999999995, -122.2693072000000001 37.7822261999999967, -122.2690496 37.7820184)",25,9.852678682411437,4002
471,663,residential,110.091,1,25,"LINESTRING(-122.2488162 37.7634205, -122.2494191 37.7625527)",25,9.852768178993163,4003
663,471,residential,110.091,1,25,"LINESTRING(-122.2494191 37.7625527, -122.2488162 37.7634205)",25,9.852768178993163,4004
520,519,residential,110.093,1,25,"LINESTRING(-122.2513456 37.7721397, -122.2519463 37.7712709)",25,9.852947172,4005
